,columbani,germani,johannes,leodegar_anon,leodegar_ursino,praeiecti,radegundis_Fortunatus,Vedasti_Ionas_Bob
69,50.350597065604674,82.09782896250289,98.28576078319111,46.93027668968459,56.31454211060375,58.004636648479284,74.47282913165267,57.23051629742807
70,73.87237986063766,56.60906888810115,42.906595798837174,23.726339515112397,47.84828247219552,22.79262335177571,34.036846942785154,57.520686197860115
71,46.173460451308976,35.44935946406534,48.7913621047892,42.448159211042764,38.54048199991992,58.88781543832694,47.78534156723593,84.12542016806722
72,33.811831075608104,145.76536796536797,43.1766569704805,57.31711869427067,34.85430857789737,235.16041585525772,42.71464866434379,44.304756951667706
73,83.27297024173613,63.51809764309764,141.36866354787298,52.71567540336832,38.93910369558201,31.799968738846427,125.81460376099758,49.34318181818182
74,50.45894919041905,78.26252886002887,61.211862527307574,24.412557463176658,41.29225380284204,39.57844704625323,37.274672604214636,64.26463675213675
75,46.98914653914771,43.39061267661012,106.15296387520526,24.629811376185863,10.663622318585553,69.94047694055625,46.79360296279801,100.51704912734326
76,31.082432639344628,73.34873680241328,54.5493645198643,100.5326162814446,79.25089116856815,83.90631225093759,104.84709896909962,85.49468864468865
77,40.14502680664098,71.95133053221288,95.12312631325788,36.521622110571926,38.141205187044825,57.5435792247169,56.409901209901214,64.86531385281386
78,41.95371091862889,116.6528480291638,66.60632919834599,57.858681951041284,46.74195807209936,53.69662785816103,47.06917530298033,48.74742063492063
79,25.57070308342701,56.17517222920449,122.57219345322159,37.74631969997766,40.90854896204876,55.23457455069849,19.686777316574123,46.03842383107089
80,42.206056471455504,57.4266835016835,57.414188587312324,34.14597089035556,19.932754888560552,25.806367989229827,24.752889232109183,95.11946386946389
81,41.161213389565646,117.15046082949307,75.91338272838273,40.04164555615892,43.90436841729371,17.556327815010633,117.15164484638166,143.50004668534083
82,59.0705792727295,66.08931534152123,96.93764855833818,52.63398973369423,48.37837175483446,41.54070168080799,39.32177185133706,76.38103234484814
83,54.149259444260444,78.98844537815127,87.32288016458963,58.30554548012557,36.481418761424806,68.82160617749544,55.98233735763148,52.9564935064935
84,29.894310148959647,132.77601134497684,137.4417090551461,18.997489895688734,71.43385474458834,79.59610955460371,64.51121886243837,51.26984126984128
85,80.2374002247412,92.31157372039723,82.02783625730994,47.80358068311335,49.71067622999012,56.28598862238652,47.06966277989969,31.26450999980412
86,38.15069220414172,79.61512654012654,90.69188802212727,55.52053434100133,38.90654337789913,33.14782738601446,68.78972557656769,62.511421421715546
87,35.064146252757126,121.50384106634107,111.44357835147308,28.18221493098908,90.00018667626166,36.01735187671756,198.89490477567549,58.55872656755011
88,72.15219324698097,151.40256132756133,124.52915894562953,42.55227389984836,103.40557179706354,33.715840459662466,29.371725459247333,63.07762605042017
89,31.49629701314316,52.04072177822178,82.89917256488954,80.32353300226374,20.315375881168872,88.87196643442591,25.110209125859257,132.18907846539423
90,48.50798596487398,72.67763157894737,84.79801837051838,42.61614065896998,48.572033856322726,45.334567284567285,33.96635384818101,67.39957795827361
91,27.75724285613275,116.93959235209235,60.409839744768796,45.726055407609344,99.53647138931768,40.54243427147851,55.511269163771026,78.95708105104389
92,39.70015250198395,59.15465367965369,72.3269514360503,60.30044843547136,29.914067196420138,44.29968016858693,46.7699233251342,119.47556390977445
93,43.98690429736234,30.50135531135531,159.54972780487486,21.594392058099412,45.14656773221528,35.844930591655064,98.24865267212324,46.80934349448282
94,38.44244696948188,57.876713962325184,58.75665662916876,32.23205756932961,20.34717535638524,65.61881061496155,48.207657923309185,58.55
95,42.707163256452375,33.3250922739158,110.10573978309273,55.400899549840815,39.46760721999031,49.93843550722324,42.27637011811868,78.57332993803581
96,66.85331200637141,64.4177979096777,72.43932533089861,40.28133638694437,76.10771885521885,30.94925072186105,51.19281353738894,73.17776341305755
97,45.06824396234678,112.06329158457643,46.01566056750268,71.99857198114547,38.6274690179102,57.531820599327204,41.73455863022427,102.57547237076648
98,33.06706571740848,70.90465367965368,90.28314069183634,54.681617890822565,41.45890472429361,38.464977396189646,31.535831178227163,52.070357420357425
99,34.37624132473697,67.45487012987013,74.21633692660858,44.05031308661837,52.934293595060396,62.67240424486414,59.814801407956374,106.41969696969697
100,54.74098446931723,147.9364247723381,56.38768568248057,29.807998146448913,43.85275811363687,21.6034517698726,35.35226043037335,46.79371184371185
101,50.13768809174336,71.38623680241328,43.80780275280275,43.08385146961984,44.62558795420572,50.13397999890859,66.81766982491585,66.89759217390797
102,58.906438837971336,79.97970085470085,98.75754570020344,84.7648233118467,37.395881803006546,54.227426708984524,42.224304215708386,83.67619047619048
103,30.424099435788865,66.33611111111111,62.486865232403005,48.05006626750906,65.65402243299819,48.906005874139645,30.80231399035747,77.98459128590707
104,20.3569350928805,64.30158730158732,110.44261204481793,60.038884137233595,48.6475065291103,55.414450967634004,38.120422048711525,76.03672293889684
105,27.972025580344578,55.202637362637354,29.534870182152787,69.89160627638014,63.55364317654836,35.61830983328726,44.54381210464801,148.69410687351865
106,35.90362570222347,130.3531135531136,71.98716063348415,56.05106609846514,38.45388903701227,62.04965638490229,62.89265498267537,42.337552213868
107,35.083984293491824,28.069570135746602,99.09227901727903,38.27732317727924,44.032510994913196,40.60807429482815,54.869134126781184,82.98372132253712
108,83.82344836975024,93.95465907965908,87.50329522329523,71.00226847806051,31.2235203717843,71.6242991013843,69.93283796199987,55.026065777188066
109,48.4724100241136,170.51998001998,64.67290449211396,48.87489396103308,30.006513900261425,55.87305667083414,87.27580995515206,85.66742473213061
110,45.60975586443294,71.28745974098142,86.16843694467033,45.314418446870434,40.13827712024643,45.88200238390875,20.295627341747707,65.11103896103897
111,38.56578439502343,66.01281824881569,120.9826067508343,44.74525201320866,151.78327793108178,49.3795306891861,16.8814849024534,74.17640780272359
112,55.904262020831524,94.00857759371691,67.98245517751151,51.37568859912048,136.76001059405473,48.20224703063556,139.89143904173181,42.76916504548084
113,14.606173633678921,76.5049719887955,84.69978065996646,63.32556678715337,64.45332854332894,74.23192927071618,128.87833096429003,71.95566188197766
114,57.32659262864992,48.017674482380365,74.40543586530428,23.157998029978028,43.610231548848795,41.77322512712174,37.96378758742936,71.9402398040556
115,43.225431134517656,47.83552368683947,36.426646392822875,74.71276170648778,54.36817822600276,52.84234978937496,77.0823729048729,55.8009278303396
116,41.39072328242432,38.02001821529952,147.0792955864823,70.23113688115662,73.40972941096067,48.16296244608752,38.04206549985961,38.622725081935606
117,68.80207133308437,97.46256539159764,61.87094197381736,34.856360780474766,25.172658131491755,60.80002818452566,54.38914042394697,50.605006105006105
118,32.65817483744305,93.77599949070539,111.00313517589731,32.304988631188436,62.3970265413724,23.753807271076234,50.220141387357415,82.22197940947942
119,38.90158030053792,145.46176046176046,99.48631569559252,70.1254930423059,28.663718220515754,64.76444269435996,54.46062053888142,98.40045568466621
120,24.809622559794015,114.09483082706767,148.0802614976035,48.015756037353455,78.74250354540517,60.24124375795428,43.80148018446567,53.63171083302664
121,47.774434212410355,129.65416666666667,47.7951092889263,47.37615388809976,49.79698426174333,54.46777784682827,51.16968713344424,53.07437070938216
122,32.23747496864532,119.37812432665373,68.98630373249938,25.14435499381268,165.53351845586073,74.86778276933205,22.475099787294912,68.8299043062201
123,49.40970142896666,59.49656226126814,86.55195531947449,66.2098019007908,42.8586280900509,77.76971438887199,34.613098567837106,42.122689299005096
124,15.112486626348623,68.66486209868563,64.65216135329987,46.51650633573587,53.33218800725491,82.58788100317445,65.45417709837216,83.67984466513877
125,48.65419932652215,140.4284636931696,161.81014010757045,30.577624722559303,63.035521831479585,41.44379805736296,43.372250431886656,45.24439775910364
126,30.408704813607933,98.05760212010212,108.9315903394851,55.83064605432449,30.29938862369664,46.36054688592956,33.0133383602757,46.68556618819777
127,36.13739846707799,48.01146353646354,94.21171923314782,19.26020146230856,31.817157587690275,90.1280133917691,48.15288492259908,101.09478021978023
128,98.02809183968805,33.64511657932711,32.70774479144044,61.814821435865085,57.380382011731335,47.05635588845551,49.06424279361461,81.99264989396569
129,30.27712769262197,113.59654307285888,86.9815472897623,40.04376882860937,69.24017520067952,87.67507301958138,45.06153950271228,69.24583333333334
130,37.860158210876904,76.30045836516425,145.6663005425655,135.39916460936183,35.93693352252838,37.73382292672265,61.065681078339324,63.62415966386555
131,35.98658097978408,41.27794486215539,164.34211187448028,37.445852291146416,21.059769214104293,58.53585049653161,58.1215761755407,97.73129982762336
132,29.4428361408251,56.718000477783086,58.277793890697126,28.443202668820536,49.470201478230386,42.91869636756416,70.42761128551157,82.88551587301588
133,105.92437709138244,104.93344155844157,121.64587180061318,107.29398906395609,95.5568607602848,58.097092539782444,35.45628949891217,60.800997592019264
134,39.29790852643255,51.55382205513784,122.24354648974213,34.987615961181156,38.479626008255366,30.09703746836899,41.37491408120684,62.80194566355557
135,47.51680693596006,55.58195583111293,85.50270865335382,54.76975471282056,50.5719397588771,62.389308361663154,77.91233144093756,50.7582331280541
136,48.80137944548151,35.334768188800446,89.22325838244444,65.87257856547251,52.03771173381738,35.923681497136876,75.13807410339916,55.50821099190665
137,28.298530901952333,59.66993498279078,72.63768687303482,45.18983720889302,46.79315710715528,37.43956641076977,99.02557475535734,53.11569264069264
138,41.59911020593843,43.94437136937137,70.41174131424131,45.97645819597582,58.68529661377075,38.292662329496444,34.78144362674631,32.152743335096275
139,41.505711376095505,53.96380952380952,143.9374664551135,61.978278716159764,24.84972175036758,35.54568998911004,44.78300006928356,84.16666666666667
140,58.78331031635118,97.3188936063936,66.40752858252858,70.79847184488831,51.563180392803105,51.66765068723273,48.54167907855213,58.669830659536544
141,51.928633656558,190.82896825396827,69.9954600954601,55.98267856734999,23.01920393636883,75.9272763359395,65.06565005661774,65.93350684403316
142,24.78306762640897,105.69984402852049,116.27665329981573,45.69406225239356,36.2845047269485,44.27841772621374,55.88533277724454,57.731052281052285
143,29.62240252019096,39.30084082584082,58.63508353796523,59.235977158972325,34.066329018045266,40.38907760663752,56.440528344204814,138.6275641627035
144,31.755201298026915,88.43631345469582,116.53497508497506,27.20652582673144,26.767733858499557,186.35257037374416,38.30061236993983,54.67638888888889
145,43.314562832407134,97.10601921155327,99.75225382460677,40.43683205698721,43.18946423455772,96.85366875004057,56.62061145204002,125.51718091849669
146,46.6813827867913,126.37334867029989,112.4994602147079,34.72643507022974,77.2555057084659,30.438615515443672,43.66963391133248,123.13694083694084
147,30.808972998433624,32.65894024276378,113.17622840477699,86.02068836332188,52.82180733753276,37.42786054371161,58.65825641544563,104.58869047619048
148,69.1974426835434,82.7669727331492,107.26480912306737,89.81981519106797,185.50086870623835,68.3352451784211,39.93055553977211,40.48939075630252
149,56.6537665042235,116.07442135159526,77.46895012724809,62.27325528707202,30.862054868686247,48.96291313123704,37.84780429334205,46.40608974358974
150,56.172201111755065,86.18750765488382,69.95615800865801,51.85012428686312,36.69667355744902,63.96017619364216,34.31810416967706,45.27300703682283
151,52.71480474840641,90.994968593498,59.13878314667788,50.637401801770146,89.25586065062188,51.29475610404265,32.79854435845484,61.403155667861554
152,48.21924296182958,93.01075605680869,38.60461711784801,71.46418154135685,38.84636422455606,29.98462068870045,62.09017818756377,76.22443893825474
153,51.142050671376346,56.0049617049617,145.1622806713741,39.96551935933285,36.85494387311471,59.918738941868696,35.58496179833941,52.78146853146855
154,41.03057618035109,103.27482086878639,133.5068549642079,54.536696247559384,38.86577173511568,64.51392177350978,50.3802693846364,72.08624847374848
155,42.52453290410306,101.69572806226033,27.083396657433163,52.68747113124648,55.7244787168431,28.75946997817263,95.4352436152658,90.50479975390968
156,31.487471513429444,82.39142156862746,64.54636028054632,40.443884468490005,48.394369730722886,56.0040186872286,41.514789208687745,51.7078431372549
157,26.567895246017514,54.40261894790025,49.994232147241725,69.12048824360662,29.62759163599309,56.959950899773375,36.92370968454272,56.59500042441219
158,35.629921371473195,55.46274558774558,174.33722212472213,41.863472168109624,31.92225387439517,95.14229794487233,108.65498184979174,60.34016928633801
159,25.76510214209272,76.38561681982733,183.9253942349211,25.253658750807162,44.59166440919262,41.59322676793254,81.21491136858782,68.27786796536797
160,56.51679651887714,74.46884037015617,56.74816500959358,55.30323500650039,54.148382183588154,62.82098792768572,57.14080112658537,95.54166666666667
161,25.63995231990564,61.647557997557996,61.95072851796991,53.30891995130091,33.01218490628868,56.67619340852894,45.541598187960425,44.46739926739927
162,45.66295088664547,92.79565372707788,47.219922210970815,87.70225647142439,77.30817251662452,133.31082562918263,37.42841108378865,69.58375104427735
163,43.32629980558623,32.32857142857143,158.09896078755935,19.633137961707913,26.39675202380866,43.74064821344233,83.23054735868828,26.580795571817244
164,34.640468400571336,87.8235472860473,73.36814611063336,32.99478188521316,50.70586307814569,25.78953194021844,54.836385727562195,57.511288711288714
165,59.11331430767443,75.24866408101701,47.71306193806194,64.41495558351983,18.199944129944132,42.141299078473956,65.81969094488917,58.22652086475617
166,75.04139013579749,78.1442513368984,126.98711077773439,56.87592245739036,78.50170115099762,82.17164824378827,23.772585762927424,71.40136817087281
167,57.92544831915747,102.78232323232322,87.34933510933512,35.68303138197266,73.51561325358092,51.26386498001758,40.5025553197435,91.58049755019064
168,25.872488465977263,82.07891363022942,85.84306251740463,58.93235856994345,52.92945885638794,32.79544585531428,80.76178243285489,105.68167388167387
169,39.65887984585547,54.302976190476194,140.0662707906129,30.188519704577512,63.07741425690743,44.137435583071145,74.83670348754154,112.81981156098803
170,28.7800402171458,40.89391074611663,31.44348198098198,47.12857829938527,105.14023398247635,218.9950533465568,73.39384240230429,41.04613807245387
171,36.666037428313224,49.880486915045736,82.76167381195857,93.58050340179052,60.143359666148015,57.060498560227046,59.10589080510132,56.901839826839826
172,29.11441628185904,107.57439213085763,99.2283907027328,35.65768030274427,34.68665350530675,43.04488845853766,80.01020902894194,84.58463058680448
173,46.00971675276849,51.94997312628892,65.70115276879983,61.04559954787159,51.77364496596685,42.690673008438786,24.182427574145837,43.278021978021975
174,52.19988143380724,79.33047385620915,110.159151809065,50.3780849829763,65.40623090197894,29.001028378927654,58.69137085137084,45.70946275946276
175,55.294029417274835,66.26919665302017,57.929388375627425,92.1520563113865,96.26623928566757,46.0945875881944,112.81771407551088,60.3491028708134
176,28.678400852193725,128.23049932523617,59.940080314422424,69.52446897957657,27.883325932387798,60.735571774716526,52.88089565562558,43.86152279093456
177,44.05405202918953,81.02151211361738,177.4529244625784,51.40155388143627,55.210191664968434,69.51593899195892,18.875493936553283,86.02558781088193
178,57.66532531070596,80.93791524265208,122.99021978956057,56.16879281918963,60.72348537454167,46.099946346982335,47.486817857949575,41.75849336422092
179,34.25207937895683,65.42989016659295,53.085288308183046,35.306367905973175,67.55914450007698,25.30100238967516,26.212875626552098,76.79415584415584
180,40.643282084745366,77.11217439967439,113.47093834035364,58.42266291475403,54.13296569846281,57.68685218230045,41.50933072775178,51.84001831501831
181,45.52524439841247,77.61739926739926,74.9122744193371,44.75348475199847,38.108974845268115,87.91242429002362,58.44205430407375,86.92588294058882
182,23.84667673545282,54.60289617789618,123.05303348612173,43.90502589054221,39.968915192072984,32.283593581126475,79.91434722601603,94.60740280960869
183,38.48276044526822,98.23752962723552,81.9516003639725,86.81742560005786,42.47679009443715,39.972708500988254,75.22782533700727,47.95098322729903
184,36.9993822263923,52.92270703153056,65.87757981482117,62.56752723413165,49.502509944413575,60.75920267799174,42.17567577654923,109.14393939393939
185,31.256661322100957,65.0130888719124,51.546302907061126,49.2119953606398,29.368396676812804,85.6361041821557,61.4126062477154,60.423808626014505
186,40.10296575557682,48.06621521753102,121.21894129780347,38.16739941659235,61.462024575983385,66.02438850210926,82.32268498087598,102.22405816913826
187,47.380374854902065,91.12811650714877,143.9376778889113,74.84082038791388,12.9517568555317,59.00114718356403,55.773997220738224,76.14911950794304
188,44.19881548788077,142.1404791445114,38.35962301587302,23.400998442903266,35.83629332657047,55.52044370883033,54.45165801363281,81.3364002011061
189,48.297522535228524,115.18484432234432,56.48871037965866,47.576315866475085,27.876747154723017,80.81565281518913,40.30804471615831,64.06019391236782
190,51.91446807203648,61.785593573093564,69.99426255055799,37.67914559424643,34.485677870727784,37.42127636754262,38.6706709199867,68.8471907993967
191,50.56226397496775,62.92206589706589,54.90314213564214,25.27943901538184,125.46904917256924,86.49422522678597,163.91781653085843,67.77902391725922
192,19.946424949543925,76.92669552669553,63.70604609918639,32.45938470062319,55.453816190100284,100.30022538697538,58.6945756373444,70.76232854864435
193,70.1045275937662,96.23058469308468,79.41565090966002,44.86789055566398,35.36104250443567,57.24845248443743,60.43240258562018,45.655287466157034
194,40.88913482193493,34.676497113997115,50.706588704406414,42.11531269190168,57.05558787778899,38.47428323250293,81.59119228597488,55.743253968253974
195,35.289991132003394,75.32745138279942,122.42716925381124,77.04961382806363,60.746847630386675,85.98938129482286,149.48322980339236,65.15492424242424
196,68.88266666691061,106.29871933621932,118.21537499767314,74.12686537059824,84.49687146848508,69.67882768998287,58.42725418159562,45.09931155800721
197,14.67380816606839,84.52903225806452,74.79335646254717,52.641916393972465,43.54649481805181,42.753690608028904,76.98039466254569,38.10719981772614
198,37.02749881271346,82.73811355311356,90.11231231231231,51.30885182964553,29.664387619923136,30.562734183243176,20.09546105155349,55.855411255411255
199,54.44664996191861,57.335606550312434,116.19278346574362,40.99471738278233,42.849727568786875,30.0496426703413,58.083705154998256,112.59592162223741
200,57.30770427259116,106.36135090399797,108.74138982477217,94.61102909603204,46.51801123377194,47.83933962935679,105.61588052470405,91.4757756132756
201,30.524038897333973,88.73463203463204,54.50740088811899,55.03348472211925,54.34569519386452,35.44976767855705,72.35951801687965,61.53764423981815
202,53.56436126405034,61.597361645628645,32.7961419820463,46.04853632194744,66.03692719907113,44.08821523035078,66.78480013809455,86.6416826310944
203,47.18208940590999,82.32261953732542,106.02757864841846,73.00800486005564,43.097391422794644,43.40331763666238,50.55407081566312,53.52837944219524
204,54.5037557512056,64.93973095869647,113.78692026927321,25.839961225390326,120.41762222243857,35.79332095978439,66.95976494265967,73.4837248535778
205,45.99068786426155,100.47095322977675,45.63545757813615,53.22166179688821,61.678207841128774,74.5964511795394,24.840575637456972,44.49568123206568
206,47.66851469467639,50.78471528471528,89.41863637451873,45.66775435556476,59.38494211170499,81.99291460429369,40.429218051784694,34.461446886446886
207,55.47631195679535,96.35514705882353,53.69605756887528,45.86294752085731,51.7124688960445,87.28640408037754,82.98163992869875,82.96640163242331
208,40.18697279190663,99.05511204481792,56.75723201820763,79.42892773670859,36.08484936933644,42.1928737530277,86.84204779053076,47.117710944026726
209,37.08913230640075,63.62640056022409,24.444894800539963,55.51457202571754,49.58255903067284,137.5486158612655,78.74634434193258,42.138505697201346
