,Base Text,Comparison Text,Chi2 Statistic
70,germani,johannes,1
71,germani,johannes,1
72,germani,johannes,1
73,germani,johannes,1
74,germani,johannes,1
75,germani,johannes,1
76,germani,johannes,1
77,germani,johannes,1
78,germani,johannes,1
79,germani,johannes,1
80,germani,leodegar_anon,1
81,germani,leodegar_anon,1
82,germani,leodegar_anon,1
83,germani,leodegar_anon,1
84,germani,leodegar_anon,1
85,germani,leodegar_anon,1
86,germani,leodegar_anon,1
87,germani,leodegar_anon,1
88,germani,leodegar_anon,1
89,germani,leodegar_anon,1
90,germani,leodegar_ursino,1
91,germani,leodegar_ursino,1
92,germani,leodegar_ursino,1
93,germani,leodegar_ursino,1
94,germani,leodegar_ursino,1
95,germani,leodegar_ursino,1
96,germani,leodegar_ursino,1
97,germani,leodegar_ursino,1
98,germani,leodegar_ursino,1
99,germani,leodegar_ursino,1
100,germani,radegundis_Fortunatus,1
101,germani,radegundis_Fortunatus,1
102,germani,radegundis_Fortunatus,1
103,germani,radegundis_Fortunatus,1
104,germani,radegundis_Fortunatus,1
105,germani,radegundis_Fortunatus,1
106,germani,radegundis_Fortunatus,1
107,germani,radegundis_Fortunatus,1
108,germani,radegundis_Fortunatus,1
109,germani,radegundis_Fortunatus,1
110,germani,Vedasti_Ionas_Bob,1
111,germani,Vedasti_Ionas_Bob,1
112,germani,Vedasti_Ionas_Bob,1
113,germani,Vedasti_Ionas_Bob,1
114,germani,Vedasti_Ionas_Bob,1
115,germani,Vedasti_Ionas_Bob,1
116,germani,Vedasti_Ionas_Bob,1
117,germani,Vedasti_Ionas_Bob,1
118,germani,Vedasti_Ionas_Bob,1
119,germani,Vedasti_Ionas_Bob,1
120,johannes,columbani,1
121,johannes,columbani,1
122,johannes,columbani,1
123,johannes,columbani,1
124,johannes,columbani,1
125,johannes,columbani,1
126,johannes,columbani,1
127,johannes,columbani,1
128,johannes,columbani,1
129,johannes,columbani,1
130,johannes,germani,1
131,johannes,germani,1
132,johannes,germani,1
133,johannes,germani,1
134,johannes,germani,1
135,johannes,germani,1
136,johannes,germani,1
137,johannes,germani,1
138,johannes,germani,1
139,johannes,germani,1
140,johannes,leodegar_anon,1
141,johannes,leodegar_anon,1
142,johannes,leodegar_anon,1
143,johannes,leodegar_anon,1
144,johannes,leodegar_anon,1
145,johannes,leodegar_anon,1
146,johannes,leodegar_anon,1
147,johannes,leodegar_anon,1
148,johannes,leodegar_anon,1
149,johannes,leodegar_anon,1
150,johannes,leodegar_ursino,1
151,johannes,leodegar_ursino,1
152,johannes,leodegar_ursino,1
153,johannes,leodegar_ursino,1
154,johannes,leodegar_ursino,1
155,johannes,leodegar_ursino,1
156,johannes,leodegar_ursino,1
157,johannes,leodegar_ursino,1
158,johannes,leodegar_ursino,1
159,johannes,leodegar_ursino,1
160,johannes,radegundis_Fortunatus,1
161,johannes,radegundis_Fortunatus,1
162,johannes,radegundis_Fortunatus,1
163,johannes,radegundis_Fortunatus,1
164,johannes,radegundis_Fortunatus,1
165,johannes,radegundis_Fortunatus,1
166,johannes,radegundis_Fortunatus,1
167,johannes,radegundis_Fortunatus,1
168,johannes,radegundis_Fortunatus,1
169,johannes,radegundis_Fortunatus,1
170,johannes,Vedasti_Ionas_Bob,1
171,johannes,Vedasti_Ionas_Bob,1
172,johannes,Vedasti_Ionas_Bob,1
173,johannes,Vedasti_Ionas_Bob,1
174,johannes,Vedasti_Ionas_Bob,1
175,johannes,Vedasti_Ionas_Bob,1
176,johannes,Vedasti_Ionas_Bob,1
177,johannes,Vedasti_Ionas_Bob,1
178,johannes,Vedasti_Ionas_Bob,1
179,johannes,Vedasti_Ionas_Bob,1
180,leodegar_anon,columbani,1
181,leodegar_anon,columbani,1
182,leodegar_anon,columbani,1
183,leodegar_anon,columbani,1
184,leodegar_anon,columbani,1
185,leodegar_anon,columbani,1
186,leodegar_anon,columbani,1
187,leodegar_anon,columbani,1
188,leodegar_anon,columbani,1
189,leodegar_anon,columbani,1
190,leodegar_anon,germani,1
191,leodegar_anon,germani,1
192,leodegar_anon,germani,1
193,leodegar_anon,germani,1
194,leodegar_anon,germani,1
195,leodegar_anon,germani,1
196,leodegar_anon,germani,1
197,leodegar_anon,germani,1
198,leodegar_anon,germani,1
199,leodegar_anon,germani,1
200,leodegar_anon,johannes,1
201,leodegar_anon,johannes,1
202,leodegar_anon,johannes,1
203,leodegar_anon,johannes,1
204,leodegar_anon,johannes,1
205,leodegar_anon,johannes,1
206,leodegar_anon,johannes,1
207,leodegar_anon,johannes,1
208,leodegar_anon,johannes,1
209,leodegar_anon,johannes,1
210,leodegar_anon,leodegar_ursino,1
211,leodegar_anon,leodegar_ursino,1
212,leodegar_anon,leodegar_ursino,1
213,leodegar_anon,leodegar_ursino,1
214,leodegar_anon,leodegar_ursino,1
215,leodegar_anon,leodegar_ursino,1
216,leodegar_anon,leodegar_ursino,1
217,leodegar_anon,leodegar_ursino,1
218,leodegar_anon,leodegar_ursino,1
219,leodegar_anon,leodegar_ursino,1
220,leodegar_anon,radegundis_Fortunatus,1
221,leodegar_anon,radegundis_Fortunatus,1
222,leodegar_anon,radegundis_Fortunatus,1
223,leodegar_anon,radegundis_Fortunatus,1
224,leodegar_anon,radegundis_Fortunatus,1
225,leodegar_anon,radegundis_Fortunatus,1
226,leodegar_anon,radegundis_Fortunatus,1
227,leodegar_anon,radegundis_Fortunatus,1
228,leodegar_anon,radegundis_Fortunatus,1
229,leodegar_anon,radegundis_Fortunatus,1
230,leodegar_anon,Vedasti_Ionas_Bob,1
231,leodegar_anon,Vedasti_Ionas_Bob,1
232,leodegar_anon,Vedasti_Ionas_Bob,1
233,leodegar_anon,Vedasti_Ionas_Bob,1
234,leodegar_anon,Vedasti_Ionas_Bob,1
235,leodegar_anon,Vedasti_Ionas_Bob,1
236,leodegar_anon,Vedasti_Ionas_Bob,1
237,leodegar_anon,Vedasti_Ionas_Bob,1
238,leodegar_anon,Vedasti_Ionas_Bob,1
239,leodegar_anon,Vedasti_Ionas_Bob,1
240,leodegar_ursino,columbani,1
241,leodegar_ursino,columbani,1
242,leodegar_ursino,columbani,1
243,leodegar_ursino,columbani,1
244,leodegar_ursino,columbani,1
245,leodegar_ursino,columbani,1
246,leodegar_ursino,columbani,1
247,leodegar_ursino,columbani,1
248,leodegar_ursino,columbani,1
249,leodegar_ursino,columbani,1
250,leodegar_ursino,germani,1
251,leodegar_ursino,germani,1
252,leodegar_ursino,germani,1
253,leodegar_ursino,germani,1
254,leodegar_ursino,germani,1
255,leodegar_ursino,germani,1
256,leodegar_ursino,germani,1
257,leodegar_ursino,germani,1
258,leodegar_ursino,germani,1
259,leodegar_ursino,germani,1
260,leodegar_ursino,johannes,1
261,leodegar_ursino,johannes,1
262,leodegar_ursino,johannes,1
263,leodegar_ursino,johannes,1
264,leodegar_ursino,johannes,1
265,leodegar_ursino,johannes,1
266,leodegar_ursino,johannes,1
267,leodegar_ursino,johannes,1
268,leodegar_ursino,johannes,1
269,leodegar_ursino,johannes,1
270,leodegar_ursino,leodegar_anon,1
271,leodegar_ursino,leodegar_anon,1
272,leodegar_ursino,leodegar_anon,1
273,leodegar_ursino,leodegar_anon,1
274,leodegar_ursino,leodegar_anon,1
275,leodegar_ursino,leodegar_anon,1
276,leodegar_ursino,leodegar_anon,1
277,leodegar_ursino,leodegar_anon,1
278,leodegar_ursino,leodegar_anon,1
279,leodegar_ursino,leodegar_anon,1
280,leodegar_ursino,radegundis_Fortunatus,1
281,leodegar_ursino,radegundis_Fortunatus,1
282,leodegar_ursino,radegundis_Fortunatus,1
283,leodegar_ursino,radegundis_Fortunatus,1
284,leodegar_ursino,radegundis_Fortunatus,1
285,leodegar_ursino,radegundis_Fortunatus,1
286,leodegar_ursino,radegundis_Fortunatus,1
287,leodegar_ursino,radegundis_Fortunatus,1
288,leodegar_ursino,radegundis_Fortunatus,1
289,leodegar_ursino,radegundis_Fortunatus,1
290,leodegar_ursino,Vedasti_Ionas_Bob,1
291,leodegar_ursino,Vedasti_Ionas_Bob,1
292,leodegar_ursino,Vedasti_Ionas_Bob,1
293,leodegar_ursino,Vedasti_Ionas_Bob,1
294,leodegar_ursino,Vedasti_Ionas_Bob,1
295,leodegar_ursino,Vedasti_Ionas_Bob,1
296,leodegar_ursino,Vedasti_Ionas_Bob,1
297,leodegar_ursino,Vedasti_Ionas_Bob,1
298,leodegar_ursino,Vedasti_Ionas_Bob,1
299,leodegar_ursino,Vedasti_Ionas_Bob,1
300,radegundis_Fortunatus,columbani,1
301,radegundis_Fortunatus,columbani,1
302,radegundis_Fortunatus,columbani,1
303,radegundis_Fortunatus,columbani,1
304,radegundis_Fortunatus,columbani,1
305,radegundis_Fortunatus,columbani,1
306,radegundis_Fortunatus,columbani,1
307,radegundis_Fortunatus,columbani,1
308,radegundis_Fortunatus,columbani,1
309,radegundis_Fortunatus,columbani,1
310,radegundis_Fortunatus,germani,1
311,radegundis_Fortunatus,germani,1
312,radegundis_Fortunatus,germani,1
313,radegundis_Fortunatus,germani,1
314,radegundis_Fortunatus,germani,1
315,radegundis_Fortunatus,germani,1
316,radegundis_Fortunatus,germani,1
317,radegundis_Fortunatus,germani,1
318,radegundis_Fortunatus,germani,1
319,radegundis_Fortunatus,germani,1
320,radegundis_Fortunatus,johannes,1
321,radegundis_Fortunatus,johannes,1
322,radegundis_Fortunatus,johannes,1
323,radegundis_Fortunatus,johannes,1
324,radegundis_Fortunatus,johannes,1
325,radegundis_Fortunatus,johannes,1
326,radegundis_Fortunatus,johannes,1
327,radegundis_Fortunatus,johannes,1
328,radegundis_Fortunatus,johannes,1
329,radegundis_Fortunatus,johannes,1
330,radegundis_Fortunatus,leodegar_anon,1
331,radegundis_Fortunatus,leodegar_anon,1
332,radegundis_Fortunatus,leodegar_anon,1
333,radegundis_Fortunatus,leodegar_anon,1
334,radegundis_Fortunatus,leodegar_anon,1
335,radegundis_Fortunatus,leodegar_anon,1
336,radegundis_Fortunatus,leodegar_anon,1
337,radegundis_Fortunatus,leodegar_anon,1
338,radegundis_Fortunatus,leodegar_anon,1
339,radegundis_Fortunatus,leodegar_anon,1
340,radegundis_Fortunatus,leodegar_ursino,1
341,radegundis_Fortunatus,leodegar_ursino,1
342,radegundis_Fortunatus,leodegar_ursino,1
343,radegundis_Fortunatus,leodegar_ursino,1
344,radegundis_Fortunatus,leodegar_ursino,1
345,radegundis_Fortunatus,leodegar_ursino,1
346,radegundis_Fortunatus,leodegar_ursino,1
347,radegundis_Fortunatus,leodegar_ursino,1
348,radegundis_Fortunatus,leodegar_ursino,1
349,radegundis_Fortunatus,leodegar_ursino,1
350,radegundis_Fortunatus,Vedasti_Ionas_Bob,1
351,radegundis_Fortunatus,Vedasti_Ionas_Bob,1
352,radegundis_Fortunatus,Vedasti_Ionas_Bob,1
353,radegundis_Fortunatus,Vedasti_Ionas_Bob,1
354,radegundis_Fortunatus,Vedasti_Ionas_Bob,1
355,radegundis_Fortunatus,Vedasti_Ionas_Bob,1
356,radegundis_Fortunatus,Vedasti_Ionas_Bob,1
357,radegundis_Fortunatus,Vedasti_Ionas_Bob,1
358,radegundis_Fortunatus,Vedasti_Ionas_Bob,1
359,radegundis_Fortunatus,Vedasti_Ionas_Bob,1
360,Vedasti_Ionas_Bob,columbani,1
361,Vedasti_Ionas_Bob,columbani,1
362,Vedasti_Ionas_Bob,columbani,1
363,Vedasti_Ionas_Bob,columbani,1
364,Vedasti_Ionas_Bob,columbani,1
365,Vedasti_Ionas_Bob,columbani,1
366,Vedasti_Ionas_Bob,columbani,1
367,Vedasti_Ionas_Bob,columbani,1
368,Vedasti_Ionas_Bob,columbani,1
369,Vedasti_Ionas_Bob,columbani,1
370,Vedasti_Ionas_Bob,germani,1
371,Vedasti_Ionas_Bob,germani,1
372,Vedasti_Ionas_Bob,germani,1
373,Vedasti_Ionas_Bob,germani,1
374,Vedasti_Ionas_Bob,germani,1
375,Vedasti_Ionas_Bob,germani,1
376,Vedasti_Ionas_Bob,germani,1
377,Vedasti_Ionas_Bob,germani,1
378,Vedasti_Ionas_Bob,germani,1
379,Vedasti_Ionas_Bob,germani,1
380,Vedasti_Ionas_Bob,johannes,1
381,Vedasti_Ionas_Bob,johannes,1
382,Vedasti_Ionas_Bob,johannes,1
383,Vedasti_Ionas_Bob,johannes,1
384,Vedasti_Ionas_Bob,johannes,1
385,Vedasti_Ionas_Bob,johannes,1
386,Vedasti_Ionas_Bob,johannes,1
387,Vedasti_Ionas_Bob,johannes,1
388,Vedasti_Ionas_Bob,johannes,1
389,Vedasti_Ionas_Bob,johannes,1
390,Vedasti_Ionas_Bob,leodegar_anon,1
391,Vedasti_Ionas_Bob,leodegar_anon,1
392,Vedasti_Ionas_Bob,leodegar_anon,1
393,Vedasti_Ionas_Bob,leodegar_anon,1
394,Vedasti_Ionas_Bob,leodegar_anon,1
395,Vedasti_Ionas_Bob,leodegar_anon,1
396,Vedasti_Ionas_Bob,leodegar_anon,1
397,Vedasti_Ionas_Bob,leodegar_anon,1
398,Vedasti_Ionas_Bob,leodegar_anon,1
399,Vedasti_Ionas_Bob,leodegar_anon,1
400,Vedasti_Ionas_Bob,leodegar_ursino,1
401,Vedasti_Ionas_Bob,leodegar_ursino,1
402,Vedasti_Ionas_Bob,leodegar_ursino,1
403,Vedasti_Ionas_Bob,leodegar_ursino,1
404,Vedasti_Ionas_Bob,leodegar_ursino,1
405,Vedasti_Ionas_Bob,leodegar_ursino,1
406,Vedasti_Ionas_Bob,leodegar_ursino,1
407,Vedasti_Ionas_Bob,leodegar_ursino,1
408,Vedasti_Ionas_Bob,leodegar_ursino,1
409,Vedasti_Ionas_Bob,leodegar_ursino,1
410,Vedasti_Ionas_Bob,radegundis_Fortunatus,1
411,Vedasti_Ionas_Bob,radegundis_Fortunatus,1
412,Vedasti_Ionas_Bob,radegundis_Fortunatus,1
413,Vedasti_Ionas_Bob,radegundis_Fortunatus,1
414,Vedasti_Ionas_Bob,radegundis_Fortunatus,1
415,Vedasti_Ionas_Bob,radegundis_Fortunatus,1
416,Vedasti_Ionas_Bob,radegundis_Fortunatus,1
417,Vedasti_Ionas_Bob,radegundis_Fortunatus,1
418,Vedasti_Ionas_Bob,radegundis_Fortunatus,1
419,Vedasti_Ionas_Bob,radegundis_Fortunatus,1
