,Base Text,Comparison Text,Chi2 Statistic
109,germani,radegundis_Fortunatus,133.63307444189797
110,germani,Vedasti_Ionas_Bob,134.55045948203843
111,germani,Vedasti_Ionas_Bob,139.51850459482037
112,germani,Vedasti_Ionas_Bob,183.21032011466792
113,germani,Vedasti_Ionas_Bob,77.52297147297148
114,germani,Vedasti_Ionas_Bob,115.08397435897436
115,germani,Vedasti_Ionas_Bob,130.69841269841268
116,germani,Vedasti_Ionas_Bob,177.50042735042732
117,germani,Vedasti_Ionas_Bob,176.32738095238093
118,germani,Vedasti_Ionas_Bob,100.72414529914529
119,germani,Vedasti_Ionas_Bob,224.78843280902103
120,johannes,columbani,213.9258938525243
121,johannes,columbani,130.22811380151535
122,johannes,columbani,229.75064847433268
123,johannes,columbani,172.39054834054835
124,johannes,columbani,106.38412698412696
125,johannes,columbani,90.33938949938948
126,johannes,columbani,200.24952465834818
127,johannes,columbani,217.02627909530082
128,johannes,columbani,168.6949688186114
129,johannes,columbani,288.69755369634527
130,johannes,germani,161.2803745374915
131,johannes,germani,116.60886818495514
132,johannes,germani,107.92480068950658
133,johannes,germani,93.92733918128654
134,johannes,germani,78.92400983519404
135,johannes,germani,108.815581232493
136,johannes,germani,124.95166877775574
137,johannes,germani,63.079651919895824
138,johannes,germani,157.74154242655385
139,johannes,germani,117.83730158730158
140,johannes,leodegar_anon,203.6808438843765
141,johannes,leodegar_anon,377.7344698805225
142,johannes,leodegar_anon,192.30223661317604
143,johannes,leodegar_anon,496.25179425837325
144,johannes,leodegar_anon,277.7498767898768
145,johannes,leodegar_anon,411.1486511996103
146,johannes,leodegar_anon,178.92836472836473
147,johannes,leodegar_anon,279.498143195276
148,johannes,leodegar_anon,392.12777777777774
149,johannes,leodegar_anon,349.92120699175734
150,johannes,leodegar_ursino,199.45040214953005
151,johannes,leodegar_ursino,191.4250970856298
152,johannes,leodegar_ursino,253.09269508746894
153,johannes,leodegar_ursino,313.22666787235755
154,johannes,leodegar_ursino,261.46300465331274
155,johannes,leodegar_ursino,183.4411960588431
156,johannes,leodegar_ursino,120.47324838903788
157,johannes,leodegar_ursino,280.6701838731444
158,johannes,leodegar_ursino,282.47447786132
159,johannes,leodegar_ursino,314.54758574758574
160,johannes,radegundis_Fortunatus,230.84919112438214
161,johannes,radegundis_Fortunatus,227.17351508785336
162,johannes,radegundis_Fortunatus,186.60481328969138
163,johannes,radegundis_Fortunatus,243.89485072108891
164,johannes,radegundis_Fortunatus,140.47386118791331
165,johannes,radegundis_Fortunatus,144.24470092544868
166,johannes,radegundis_Fortunatus,291.12382791092585
167,johannes,radegundis_Fortunatus,115.31722776371114
168,johannes,radegundis_Fortunatus,444.9508077175924
169,johannes,radegundis_Fortunatus,421.08322192513367
170,johannes,Vedasti_Ionas_Bob,104.48083188741083
171,johannes,Vedasti_Ionas_Bob,121.95714285714286
172,johannes,Vedasti_Ionas_Bob,77.09258658008658
173,johannes,Vedasti_Ionas_Bob,87.79187552213868
174,johannes,Vedasti_Ionas_Bob,115.45404353128811
175,johannes,Vedasti_Ionas_Bob,82.07916666666667
176,johannes,Vedasti_Ionas_Bob,107.0390873015873
177,johannes,Vedasti_Ionas_Bob,72.26239847109412
178,johannes,Vedasti_Ionas_Bob,120.41011904761905
179,johannes,Vedasti_Ionas_Bob,135.28675096832993
180,leodegar_anon,columbani,536.2749808878971
181,leodegar_anon,columbani,453.85080163114594
182,leodegar_anon,columbani,465.796189536211
183,leodegar_anon,columbani,604.8984811801308
184,leodegar_anon,columbani,612.269751515716
185,leodegar_anon,columbani,433.8339452496754
186,leodegar_anon,columbani,350.47553798858144
187,leodegar_anon,columbani,539.7962494628105
188,leodegar_anon,columbani,324.4722980741232
189,leodegar_anon,columbani,647.1603235701921
190,leodegar_anon,germani,42.52334103804693
191,leodegar_anon,germani,129.16922112974743
192,leodegar_anon,germani,104.75761752867015
193,leodegar_anon,germani,147.9525908626478
194,leodegar_anon,germani,164.1165425971878
195,leodegar_anon,germani,65.19
196,leodegar_anon,germani,223.8126483320601
197,leodegar_anon,germani,181.4781302031302
198,leodegar_anon,germani,90.01704684204687
199,leodegar_anon,germani,90.50301969272556
200,leodegar_anon,johannes,383.02000000000004
201,leodegar_anon,johannes,441.63653424580536
202,leodegar_anon,johannes,319.17477659216786
203,leodegar_anon,johannes,313.99814284442766
204,leodegar_anon,johannes,239.13487537366848
205,leodegar_anon,johannes,361.7003627091862
206,leodegar_anon,johannes,297.72968050176945
207,leodegar_anon,johannes,588.5378496344013
208,leodegar_anon,johannes,524.6466033966034
209,leodegar_anon,johannes,265.89803585049583
210,leodegar_anon,leodegar_ursino,202.84046770023406
211,leodegar_anon,leodegar_ursino,250.7185088593898
212,leodegar_anon,leodegar_ursino,206.13409039913543
213,leodegar_anon,leodegar_ursino,289.3828276202207
214,leodegar_anon,leodegar_ursino,362.7543543502323
215,leodegar_anon,leodegar_ursino,340.238573191941
216,leodegar_anon,leodegar_ursino,355.3259495095012
217,leodegar_anon,leodegar_ursino,323.22833270362247
218,leodegar_anon,leodegar_ursino,253.33256936725243
219,leodegar_anon,leodegar_ursino,584.3279647544251
220,leodegar_anon,radegundis_Fortunatus,412.9165528979031
221,leodegar_anon,radegundis_Fortunatus,777.7066557052625
222,leodegar_anon,radegundis_Fortunatus,341.74820844996236
223,leodegar_anon,radegundis_Fortunatus,329.7451151154375
224,leodegar_anon,radegundis_Fortunatus,522.1934496487196
225,leodegar_anon,radegundis_Fortunatus,530.1257280184801
226,leodegar_anon,radegundis_Fortunatus,326.7172097144923
227,leodegar_anon,radegundis_Fortunatus,417.70973724821573
228,leodegar_anon,radegundis_Fortunatus,266.2163420896888
229,leodegar_anon,radegundis_Fortunatus,233.48759949988363
230,leodegar_anon,Vedasti_Ionas_Bob,113.94094611528823
231,leodegar_anon,Vedasti_Ionas_Bob,245.9724980901452
232,leodegar_anon,Vedasti_Ionas_Bob,228.55346405228758
233,leodegar_anon,Vedasti_Ionas_Bob,138.61897122485362
234,leodegar_anon,Vedasti_Ionas_Bob,78.4590909090909
235,leodegar_anon,Vedasti_Ionas_Bob,230.1497294372294
236,leodegar_anon,Vedasti_Ionas_Bob,56.95011127932955
237,leodegar_anon,Vedasti_Ionas_Bob,214.40469726352077
238,leodegar_anon,Vedasti_Ionas_Bob,180.68508771929825
239,leodegar_anon,Vedasti_Ionas_Bob,126.11468253968255
240,leodegar_ursino,columbani,632.1410665346713
241,leodegar_ursino,columbani,229.22205627705628
242,leodegar_ursino,columbani,843.4780241332634
243,leodegar_ursino,columbani,669.818327329317
244,leodegar_ursino,columbani,481.8998448502207
245,leodegar_ursino,columbani,317.5636516511649
246,leodegar_ursino,columbani,279.8937823240703
247,leodegar_ursino,columbani,517.2813117475249
248,leodegar_ursino,columbani,568.1454685020861
249,leodegar_ursino,columbani,514.5239363888406
250,leodegar_ursino,germani,211.97951381951387
251,leodegar_ursino,germani,32.44026251526252
252,leodegar_ursino,germani,119.81796577605402
253,leodegar_ursino,germani,54.95524188144158
254,leodegar_ursino,germani,71.2375
255,leodegar_ursino,germani,114.40881340881339
256,leodegar_ursino,germani,85.1520202020202
257,leodegar_ursino,germani,121.8670304325877
258,leodegar_ursino,germani,64.7227810344372
259,leodegar_ursino,germani,52.21617075734722
260,leodegar_ursino,johannes,315.07927350427343
261,leodegar_ursino,johannes,357.85256332320165
262,leodegar_ursino,johannes,244.01462480874244
263,leodegar_ursino,johannes,356.300333000333
264,leodegar_ursino,johannes,243.5447626542256
265,leodegar_ursino,johannes,213.4766510256399
266,leodegar_ursino,johannes,370.86747995965385
267,leodegar_ursino,johannes,375.35847315853516
268,leodegar_ursino,johannes,300.9501683501684
269,leodegar_ursino,johannes,315.8598076661174
270,leodegar_ursino,leodegar_anon,339.35112872753245
271,leodegar_ursino,leodegar_anon,268.77447009766234
272,leodegar_ursino,leodegar_anon,331.74485958126286
273,leodegar_ursino,leodegar_anon,163.55301941222277
274,leodegar_ursino,leodegar_anon,462.4970974195419
275,leodegar_ursino,leodegar_anon,86.38807976582912
276,leodegar_ursino,leodegar_anon,203.43497006964463
277,leodegar_ursino,leodegar_anon,116.035690184717
278,leodegar_ursino,leodegar_anon,149.79053968477342
279,leodegar_ursino,leodegar_anon,446.9442256023989
280,leodegar_ursino,radegundis_Fortunatus,831.2889650014365
281,leodegar_ursino,radegundis_Fortunatus,312.67043231965835
282,leodegar_ursino,radegundis_Fortunatus,421.85422621529335
283,leodegar_ursino,radegundis_Fortunatus,653.5104446656711
284,leodegar_ursino,radegundis_Fortunatus,632.1962897689314
285,leodegar_ursino,radegundis_Fortunatus,416.14540623249053
286,leodegar_ursino,radegundis_Fortunatus,348.42320073906933
287,leodegar_ursino,radegundis_Fortunatus,661.6814814814816
288,leodegar_ursino,radegundis_Fortunatus,171.38306711319896
289,leodegar_ursino,radegundis_Fortunatus,660.6331489501184
290,leodegar_ursino,Vedasti_Ionas_Bob,115.87458791208792
291,leodegar_ursino,Vedasti_Ionas_Bob,98.31929824561404
292,leodegar_ursino,Vedasti_Ionas_Bob,115.35632822629726
293,leodegar_ursino,Vedasti_Ionas_Bob,232.64338602573898
294,leodegar_ursino,Vedasti_Ionas_Bob,117.34480618542403
295,leodegar_ursino,Vedasti_Ionas_Bob,262.79588744588744
296,leodegar_ursino,Vedasti_Ionas_Bob,109.06686748923592
297,leodegar_ursino,Vedasti_Ionas_Bob,165.21971144797232
298,leodegar_ursino,Vedasti_Ionas_Bob,136.83294817927168
299,leodegar_ursino,Vedasti_Ionas_Bob,148.20835667600375
300,radegundis_Fortunatus,columbani,199.42706763162997
301,radegundis_Fortunatus,columbani,316.51034109568593
302,radegundis_Fortunatus,columbani,170.94527805527804
303,radegundis_Fortunatus,columbani,159.98597817237084
304,radegundis_Fortunatus,columbani,492.59593073593066
305,radegundis_Fortunatus,columbani,537.0763918937805
306,radegundis_Fortunatus,columbani,328.7535882173382
307,radegundis_Fortunatus,columbani,165.79983113461375
308,radegundis_Fortunatus,columbani,243.00647178099294
309,radegundis_Fortunatus,columbani,422.9398762056657
310,radegundis_Fortunatus,germani,146.24491978609626
311,radegundis_Fortunatus,germani,147.02222222222224
312,radegundis_Fortunatus,germani,162.24318181818182
313,radegundis_Fortunatus,germani,171.86568627450984
314,radegundis_Fortunatus,germani,283.3829023917259
315,radegundis_Fortunatus,germani,188.83703045320692
316,radegundis_Fortunatus,germani,149.39238445378152
317,radegundis_Fortunatus,germani,181.8884199134199
318,radegundis_Fortunatus,germani,134.81551389786682
319,radegundis_Fortunatus,germani,197.1694154084398
320,radegundis_Fortunatus,johannes,380.4923783643892
321,radegundis_Fortunatus,johannes,267.47543044301347
322,radegundis_Fortunatus,johannes,362.9669182125065
323,radegundis_Fortunatus,johannes,353.90433238894326
324,radegundis_Fortunatus,johannes,374.7449938949939
325,radegundis_Fortunatus,johannes,316.82347245366867
326,radegundis_Fortunatus,johannes,373.33402412001476
327,radegundis_Fortunatus,johannes,256.80656558849955
328,radegundis_Fortunatus,johannes,327.91659169290745
329,radegundis_Fortunatus,johannes,448.1942002442003
330,radegundis_Fortunatus,leodegar_anon,369.12934810287754
331,radegundis_Fortunatus,leodegar_anon,205.73384962582637
332,radegundis_Fortunatus,leodegar_anon,428.12325364374084
333,radegundis_Fortunatus,leodegar_anon,133.937231468733
334,radegundis_Fortunatus,leodegar_anon,535.3544479496504
335,radegundis_Fortunatus,leodegar_anon,485.69800644977704
336,radegundis_Fortunatus,leodegar_anon,110.16519243898279
337,radegundis_Fortunatus,leodegar_anon,235.3274238339801
338,radegundis_Fortunatus,leodegar_anon,230.23422286863462
339,radegundis_Fortunatus,leodegar_anon,137.68816046838697
340,radegundis_Fortunatus,leodegar_ursino,444.7069115562523
341,radegundis_Fortunatus,leodegar_ursino,644.9745292030274
342,radegundis_Fortunatus,leodegar_ursino,388.25565497171345
343,radegundis_Fortunatus,leodegar_ursino,437.2622744270828
344,radegundis_Fortunatus,leodegar_ursino,685.2451301190664
345,radegundis_Fortunatus,leodegar_ursino,433.0103147359739
346,radegundis_Fortunatus,leodegar_ursino,622.9328622793792
347,radegundis_Fortunatus,leodegar_ursino,507.154908717014
348,radegundis_Fortunatus,leodegar_ursino,474.0371798442789
349,radegundis_Fortunatus,leodegar_ursino,787.9849880382774
350,radegundis_Fortunatus,Vedasti_Ionas_Bob,141.3007575757576
351,radegundis_Fortunatus,Vedasti_Ionas_Bob,157.41053921568627
352,radegundis_Fortunatus,Vedasti_Ionas_Bob,170.59393939393942
353,radegundis_Fortunatus,Vedasti_Ionas_Bob,148.89946680426556
354,radegundis_Fortunatus,Vedasti_Ionas_Bob,155.58543123543123
355,radegundis_Fortunatus,Vedasti_Ionas_Bob,103.63663967611336
356,radegundis_Fortunatus,Vedasti_Ionas_Bob,137.583658008658
357,radegundis_Fortunatus,Vedasti_Ionas_Bob,276.73285714285714
358,radegundis_Fortunatus,Vedasti_Ionas_Bob,119.46001519120713
359,radegundis_Fortunatus,Vedasti_Ionas_Bob,100.5285030758715
360,Vedasti_Ionas_Bob,columbani,132.31904761904764
361,Vedasti_Ionas_Bob,columbani,108.1015873015873
362,Vedasti_Ionas_Bob,columbani,137.1469696969697
363,Vedasti_Ionas_Bob,columbani,140.84126984126985
364,Vedasti_Ionas_Bob,columbani,67.98531746031745
365,Vedasti_Ionas_Bob,columbani,80.60277777777776
366,Vedasti_Ionas_Bob,columbani,237.98347159376573
367,Vedasti_Ionas_Bob,columbani,111.8518907563025
368,Vedasti_Ionas_Bob,columbani,82.8797619047619
369,Vedasti_Ionas_Bob,columbani,42.94711691816956
370,Vedasti_Ionas_Bob,germani,561.3609223020989
371,Vedasti_Ionas_Bob,germani,339.3936387686387
372,Vedasti_Ionas_Bob,germani,296.9995348219033
373,Vedasti_Ionas_Bob,germani,40.1209706959707
374,Vedasti_Ionas_Bob,germani,106.05467720685112
375,Vedasti_Ionas_Bob,germani,488.29571654191216
376,Vedasti_Ionas_Bob,germani,304.325863025863
377,Vedasti_Ionas_Bob,germani,93.25844155844156
378,Vedasti_Ionas_Bob,germani,163.31944444444443
379,Vedasti_Ionas_Bob,germani,98.56529304029304
380,Vedasti_Ionas_Bob,johannes,115.55952380952382
381,Vedasti_Ionas_Bob,johannes,180.59488795518212
382,Vedasti_Ionas_Bob,johannes,343.8071895424836
383,Vedasti_Ionas_Bob,johannes,461.06759188523887
384,Vedasti_Ionas_Bob,johannes,162.28446275946277
385,Vedasti_Ionas_Bob,johannes,119.96264822134387
386,Vedasti_Ionas_Bob,johannes,90.27460317460319
387,Vedasti_Ionas_Bob,johannes,113.34642857142858
388,Vedasti_Ionas_Bob,johannes,47.52211604820301
389,Vedasti_Ionas_Bob,johannes,323.11829004329
390,Vedasti_Ionas_Bob,leodegar_anon,239.42042271454036
391,Vedasti_Ionas_Bob,leodegar_anon,81.21287878787878
392,Vedasti_Ionas_Bob,leodegar_anon,51.73095238095238
393,Vedasti_Ionas_Bob,leodegar_anon,101.346975393028
394,Vedasti_Ionas_Bob,leodegar_anon,66.9599134199134
395,Vedasti_Ionas_Bob,leodegar_anon,165.04974747474748
396,Vedasti_Ionas_Bob,leodegar_anon,153.6466783216783
397,Vedasti_Ionas_Bob,leodegar_anon,62.782539682539685
398,Vedasti_Ionas_Bob,leodegar_anon,65.27649180884475
399,Vedasti_Ionas_Bob,leodegar_anon,110.0512531328321
400,Vedasti_Ionas_Bob,leodegar_ursino,51.000180375180385
401,Vedasti_Ionas_Bob,leodegar_ursino,89.58571428571429
402,Vedasti_Ionas_Bob,leodegar_ursino,143.89209956709956
403,Vedasti_Ionas_Bob,leodegar_ursino,91.4611111111111
404,Vedasti_Ionas_Bob,leodegar_ursino,49.90579858737753
405,Vedasti_Ionas_Bob,leodegar_ursino,69.64718424850004
406,Vedasti_Ionas_Bob,leodegar_ursino,179.94023182957395
407,Vedasti_Ionas_Bob,leodegar_ursino,107.03134825532523
408,Vedasti_Ionas_Bob,leodegar_ursino,138.66166321601102
409,Vedasti_Ionas_Bob,leodegar_ursino,63.464354797249534
410,Vedasti_Ionas_Bob,radegundis_Fortunatus,61.455693581780544
411,Vedasti_Ionas_Bob,radegundis_Fortunatus,62.39447581404103
412,Vedasti_Ionas_Bob,radegundis_Fortunatus,73.17655677655677
413,Vedasti_Ionas_Bob,radegundis_Fortunatus,69.31843120647468
414,Vedasti_Ionas_Bob,radegundis_Fortunatus,72.1268740031898
415,Vedasti_Ionas_Bob,radegundis_Fortunatus,122.212490785788
416,Vedasti_Ionas_Bob,radegundis_Fortunatus,61.206265664160405
417,Vedasti_Ionas_Bob,radegundis_Fortunatus,76.87400157032509
418,Vedasti_Ionas_Bob,radegundis_Fortunatus,56.31666666666667
419,Vedasti_Ionas_Bob,radegundis_Fortunatus,292.0535714285714
