,Base Text,Comparison Text,Chi2 Statistic
130,johannes,germani,414.4076700442353
131,johannes,germani,414.4076700442353
132,johannes,germani,414.4076700442353
133,johannes,germani,414.4076700442353
134,johannes,germani,414.4076700442353
135,johannes,germani,414.4076700442353
136,johannes,germani,414.4076700442353
137,johannes,germani,414.4076700442353
138,johannes,germani,414.4076700442353
139,johannes,germani,414.4076700442353
140,johannes,leodegar_anon,879.2376065859632
141,johannes,leodegar_anon,879.2376065859632
142,johannes,leodegar_anon,879.2376065859632
143,johannes,leodegar_anon,879.2376065859632
144,johannes,leodegar_anon,879.2376065859632
145,johannes,leodegar_anon,879.2376065859632
146,johannes,leodegar_anon,879.2376065859632
147,johannes,leodegar_anon,879.2376065859632
148,johannes,leodegar_anon,879.2376065859632
149,johannes,leodegar_anon,879.2376065859632
150,johannes,leodegar_ursino,426.88320894388755
151,johannes,leodegar_ursino,426.88320894388755
152,johannes,leodegar_ursino,426.88320894388755
153,johannes,leodegar_ursino,426.88320894388755
154,johannes,leodegar_ursino,426.88320894388755
155,johannes,leodegar_ursino,426.88320894388755
156,johannes,leodegar_ursino,426.88320894388755
157,johannes,leodegar_ursino,426.88320894388755
158,johannes,leodegar_ursino,426.88320894388755
159,johannes,leodegar_ursino,426.88320894388755
160,johannes,radegundis_Fortunatus,947.5187825954274
161,johannes,radegundis_Fortunatus,947.5187825954274
162,johannes,radegundis_Fortunatus,947.5187825954274
163,johannes,radegundis_Fortunatus,947.5187825954274
164,johannes,radegundis_Fortunatus,947.5187825954274
165,johannes,radegundis_Fortunatus,947.5187825954274
166,johannes,radegundis_Fortunatus,947.5187825954274
167,johannes,radegundis_Fortunatus,947.5187825954274
168,johannes,radegundis_Fortunatus,947.5187825954274
169,johannes,radegundis_Fortunatus,947.5187825954274
170,johannes,Vedasti_Ionas_Bob,222.165433193152
171,johannes,Vedasti_Ionas_Bob,222.165433193152
172,johannes,Vedasti_Ionas_Bob,222.165433193152
173,johannes,Vedasti_Ionas_Bob,222.165433193152
174,johannes,Vedasti_Ionas_Bob,222.165433193152
175,johannes,Vedasti_Ionas_Bob,222.165433193152
176,johannes,Vedasti_Ionas_Bob,222.165433193152
177,johannes,Vedasti_Ionas_Bob,222.165433193152
178,johannes,Vedasti_Ionas_Bob,222.165433193152
179,johannes,Vedasti_Ionas_Bob,222.165433193152
180,leodegar_anon,columbani,384.5266854299842
181,leodegar_anon,columbani,384.5266854299842
182,leodegar_anon,columbani,384.5266854299842
183,leodegar_anon,columbani,384.5266854299842
184,leodegar_anon,columbani,384.5266854299842
185,leodegar_anon,columbani,384.5266854299842
186,leodegar_anon,columbani,384.5266854299842
187,leodegar_anon,columbani,384.5266854299842
188,leodegar_anon,columbani,384.5266854299842
189,leodegar_anon,columbani,384.5266854299842
190,leodegar_anon,germani,566.5380708394846
191,leodegar_anon,germani,566.5380708394846
192,leodegar_anon,germani,566.5380708394846
193,leodegar_anon,germani,566.5380708394846
194,leodegar_anon,germani,566.5380708394846
195,leodegar_anon,germani,566.5380708394846
196,leodegar_anon,germani,566.5380708394846
197,leodegar_anon,germani,566.5380708394846
198,leodegar_anon,germani,566.5380708394846
199,leodegar_anon,germani,566.5380708394846
200,leodegar_anon,johannes,949.4010789352554
201,leodegar_anon,johannes,949.4010789352554
202,leodegar_anon,johannes,949.4010789352554
203,leodegar_anon,johannes,949.4010789352554
204,leodegar_anon,johannes,949.4010789352554
205,leodegar_anon,johannes,949.4010789352554
206,leodegar_anon,johannes,949.4010789352554
207,leodegar_anon,johannes,949.4010789352554
208,leodegar_anon,johannes,949.4010789352554
209,leodegar_anon,johannes,949.4010789352554
210,leodegar_anon,leodegar_ursino,378.3533121978546
211,leodegar_anon,leodegar_ursino,378.3533121978546
212,leodegar_anon,leodegar_ursino,378.3533121978546
213,leodegar_anon,leodegar_ursino,378.3533121978546
214,leodegar_anon,leodegar_ursino,378.3533121978546
215,leodegar_anon,leodegar_ursino,378.3533121978546
216,leodegar_anon,leodegar_ursino,378.3533121978546
217,leodegar_anon,leodegar_ursino,378.3533121978546
218,leodegar_anon,leodegar_ursino,378.3533121978546
219,leodegar_anon,leodegar_ursino,378.3533121978546
220,leodegar_anon,radegundis_Fortunatus,1773.0410916253688
221,leodegar_anon,radegundis_Fortunatus,1773.0410916253688
222,leodegar_anon,radegundis_Fortunatus,1773.0410916253688
223,leodegar_anon,radegundis_Fortunatus,1773.0410916253688
224,leodegar_anon,radegundis_Fortunatus,1773.0410916253688
225,leodegar_anon,radegundis_Fortunatus,1773.0410916253688
226,leodegar_anon,radegundis_Fortunatus,1773.0410916253688
227,leodegar_anon,radegundis_Fortunatus,1773.0410916253688
228,leodegar_anon,radegundis_Fortunatus,1773.0410916253688
229,leodegar_anon,radegundis_Fortunatus,1773.0410916253688
230,leodegar_anon,Vedasti_Ionas_Bob,1683.841191946588
231,leodegar_anon,Vedasti_Ionas_Bob,1683.841191946588
232,leodegar_anon,Vedasti_Ionas_Bob,1683.841191946588
233,leodegar_anon,Vedasti_Ionas_Bob,1683.841191946588
234,leodegar_anon,Vedasti_Ionas_Bob,1683.841191946588
235,leodegar_anon,Vedasti_Ionas_Bob,1683.841191946588
236,leodegar_anon,Vedasti_Ionas_Bob,1683.841191946588
237,leodegar_anon,Vedasti_Ionas_Bob,1683.841191946588
238,leodegar_anon,Vedasti_Ionas_Bob,1683.841191946588
239,leodegar_anon,Vedasti_Ionas_Bob,1683.841191946588
240,leodegar_ursino,columbani,335.63168602790984
241,leodegar_ursino,columbani,335.63168602790984
242,leodegar_ursino,columbani,335.63168602790984
243,leodegar_ursino,columbani,335.63168602790984
244,leodegar_ursino,columbani,335.63168602790984
245,leodegar_ursino,columbani,335.63168602790984
246,leodegar_ursino,columbani,335.63168602790984
247,leodegar_ursino,columbani,335.63168602790984
248,leodegar_ursino,columbani,335.63168602790984
249,leodegar_ursino,columbani,335.63168602790984
250,leodegar_ursino,germani,983.7153748061297
251,leodegar_ursino,germani,983.7153748061297
252,leodegar_ursino,germani,983.7153748061297
253,leodegar_ursino,germani,983.7153748061297
254,leodegar_ursino,germani,983.7153748061297
255,leodegar_ursino,germani,983.7153748061297
256,leodegar_ursino,germani,983.7153748061297
257,leodegar_ursino,germani,983.7153748061297
258,leodegar_ursino,germani,983.7153748061297
259,leodegar_ursino,germani,983.7153748061297
260,leodegar_ursino,johannes,897.4275365633118
261,leodegar_ursino,johannes,897.4275365633118
262,leodegar_ursino,johannes,897.4275365633118
263,leodegar_ursino,johannes,897.4275365633118
264,leodegar_ursino,johannes,897.4275365633118
265,leodegar_ursino,johannes,897.4275365633118
266,leodegar_ursino,johannes,897.4275365633118
267,leodegar_ursino,johannes,897.4275365633118
268,leodegar_ursino,johannes,897.4275365633118
269,leodegar_ursino,johannes,897.4275365633118
270,leodegar_ursino,leodegar_anon,1442.9372818348843
271,leodegar_ursino,leodegar_anon,1442.9372818348843
272,leodegar_ursino,leodegar_anon,1442.9372818348843
273,leodegar_ursino,leodegar_anon,1442.9372818348843
274,leodegar_ursino,leodegar_anon,1442.9372818348843
275,leodegar_ursino,leodegar_anon,1442.9372818348843
276,leodegar_ursino,leodegar_anon,1442.9372818348843
277,leodegar_ursino,leodegar_anon,1442.9372818348843
278,leodegar_ursino,leodegar_anon,1442.9372818348843
279,leodegar_ursino,leodegar_anon,1442.9372818348843
280,leodegar_ursino,radegundis_Fortunatus,2225.7761362184306
281,leodegar_ursino,radegundis_Fortunatus,2225.7761362184306
282,leodegar_ursino,radegundis_Fortunatus,2225.7761362184306
283,leodegar_ursino,radegundis_Fortunatus,2225.7761362184306
284,leodegar_ursino,radegundis_Fortunatus,2225.7761362184306
285,leodegar_ursino,radegundis_Fortunatus,2225.7761362184306
286,leodegar_ursino,radegundis_Fortunatus,2225.7761362184306
287,leodegar_ursino,radegundis_Fortunatus,2225.7761362184306
288,leodegar_ursino,radegundis_Fortunatus,2225.7761362184306
289,leodegar_ursino,radegundis_Fortunatus,2225.7761362184306
290,leodegar_ursino,Vedasti_Ionas_Bob,1442.764044479495
291,leodegar_ursino,Vedasti_Ionas_Bob,1442.764044479495
292,leodegar_ursino,Vedasti_Ionas_Bob,1442.764044479495
293,leodegar_ursino,Vedasti_Ionas_Bob,1442.764044479495
294,leodegar_ursino,Vedasti_Ionas_Bob,1442.764044479495
295,leodegar_ursino,Vedasti_Ionas_Bob,1442.764044479495
296,leodegar_ursino,Vedasti_Ionas_Bob,1442.764044479495
297,leodegar_ursino,Vedasti_Ionas_Bob,1442.764044479495
298,leodegar_ursino,Vedasti_Ionas_Bob,1442.764044479495
299,leodegar_ursino,Vedasti_Ionas_Bob,1442.764044479495
300,radegundis_Fortunatus,columbani,1137.704457654949
301,radegundis_Fortunatus,columbani,1137.704457654949
302,radegundis_Fortunatus,columbani,1137.704457654949
303,radegundis_Fortunatus,columbani,1137.704457654949
304,radegundis_Fortunatus,columbani,1137.704457654949
305,radegundis_Fortunatus,columbani,1137.704457654949
306,radegundis_Fortunatus,columbani,1137.704457654949
307,radegundis_Fortunatus,columbani,1137.704457654949
308,radegundis_Fortunatus,columbani,1137.704457654949
309,radegundis_Fortunatus,columbani,1137.704457654949
310,radegundis_Fortunatus,germani,1153.1165031574792
311,radegundis_Fortunatus,germani,1153.1165031574792
312,radegundis_Fortunatus,germani,1153.1165031574792
313,radegundis_Fortunatus,germani,1153.1165031574792
314,radegundis_Fortunatus,germani,1153.1165031574792
315,radegundis_Fortunatus,germani,1153.1165031574792
316,radegundis_Fortunatus,germani,1153.1165031574792
317,radegundis_Fortunatus,germani,1153.1165031574792
318,radegundis_Fortunatus,germani,1153.1165031574792
319,radegundis_Fortunatus,germani,1153.1165031574792
320,radegundis_Fortunatus,johannes,1779.0587836097145
321,radegundis_Fortunatus,johannes,1779.0587836097145
322,radegundis_Fortunatus,johannes,1779.0587836097145
323,radegundis_Fortunatus,johannes,1779.0587836097145
324,radegundis_Fortunatus,johannes,1779.0587836097145
325,radegundis_Fortunatus,johannes,1779.0587836097145
326,radegundis_Fortunatus,johannes,1779.0587836097145
327,radegundis_Fortunatus,johannes,1779.0587836097145
328,radegundis_Fortunatus,johannes,1779.0587836097145
329,radegundis_Fortunatus,johannes,1779.0587836097145
330,radegundis_Fortunatus,leodegar_anon,316.01484140383985
331,radegundis_Fortunatus,leodegar_anon,316.01484140383985
332,radegundis_Fortunatus,leodegar_anon,316.01484140383985
333,radegundis_Fortunatus,leodegar_anon,316.01484140383985
334,radegundis_Fortunatus,leodegar_anon,316.01484140383985
335,radegundis_Fortunatus,leodegar_anon,316.01484140383985
336,radegundis_Fortunatus,leodegar_anon,316.01484140383985
337,radegundis_Fortunatus,leodegar_anon,316.01484140383985
338,radegundis_Fortunatus,leodegar_anon,316.01484140383985
339,radegundis_Fortunatus,leodegar_anon,316.01484140383985
340,radegundis_Fortunatus,leodegar_ursino,648.5688512693456
341,radegundis_Fortunatus,leodegar_ursino,648.5688512693456
342,radegundis_Fortunatus,leodegar_ursino,648.5688512693456
343,radegundis_Fortunatus,leodegar_ursino,648.5688512693456
344,radegundis_Fortunatus,leodegar_ursino,648.5688512693456
345,radegundis_Fortunatus,leodegar_ursino,648.5688512693456
346,radegundis_Fortunatus,leodegar_ursino,648.5688512693456
347,radegundis_Fortunatus,leodegar_ursino,648.5688512693456
348,radegundis_Fortunatus,leodegar_ursino,648.5688512693456
349,radegundis_Fortunatus,leodegar_ursino,648.5688512693456
350,radegundis_Fortunatus,Vedasti_Ionas_Bob,516.4609555243327
351,radegundis_Fortunatus,Vedasti_Ionas_Bob,516.4609555243327
352,radegundis_Fortunatus,Vedasti_Ionas_Bob,516.4609555243327
353,radegundis_Fortunatus,Vedasti_Ionas_Bob,516.4609555243327
354,radegundis_Fortunatus,Vedasti_Ionas_Bob,516.4609555243327
355,radegundis_Fortunatus,Vedasti_Ionas_Bob,516.4609555243327
356,radegundis_Fortunatus,Vedasti_Ionas_Bob,516.4609555243327
357,radegundis_Fortunatus,Vedasti_Ionas_Bob,516.4609555243327
358,radegundis_Fortunatus,Vedasti_Ionas_Bob,516.4609555243327
359,radegundis_Fortunatus,Vedasti_Ionas_Bob,516.4609555243327
360,Vedasti_Ionas_Bob,columbani,90.45630511915444
361,Vedasti_Ionas_Bob,columbani,90.45630511915444
362,Vedasti_Ionas_Bob,columbani,90.45630511915444
363,Vedasti_Ionas_Bob,columbani,90.45630511915444
364,Vedasti_Ionas_Bob,columbani,90.45630511915444
365,Vedasti_Ionas_Bob,columbani,90.45630511915444
366,Vedasti_Ionas_Bob,columbani,90.45630511915444
367,Vedasti_Ionas_Bob,columbani,90.45630511915444
368,Vedasti_Ionas_Bob,columbani,90.45630511915444
369,Vedasti_Ionas_Bob,columbani,90.45630511915444
370,Vedasti_Ionas_Bob,germani,948.9459503459502
371,Vedasti_Ionas_Bob,germani,948.9459503459502
372,Vedasti_Ionas_Bob,germani,948.9459503459502
373,Vedasti_Ionas_Bob,germani,948.9459503459502
374,Vedasti_Ionas_Bob,germani,948.9459503459502
375,Vedasti_Ionas_Bob,germani,948.9459503459502
376,Vedasti_Ionas_Bob,germani,948.9459503459502
377,Vedasti_Ionas_Bob,germani,948.9459503459502
378,Vedasti_Ionas_Bob,germani,948.9459503459502
379,Vedasti_Ionas_Bob,germani,948.9459503459502
380,Vedasti_Ionas_Bob,johannes,193.09315675148767
381,Vedasti_Ionas_Bob,johannes,193.09315675148767
382,Vedasti_Ionas_Bob,johannes,193.09315675148767
383,Vedasti_Ionas_Bob,johannes,193.09315675148767
384,Vedasti_Ionas_Bob,johannes,193.09315675148767
385,Vedasti_Ionas_Bob,johannes,193.09315675148767
386,Vedasti_Ionas_Bob,johannes,193.09315675148767
387,Vedasti_Ionas_Bob,johannes,193.09315675148767
388,Vedasti_Ionas_Bob,johannes,193.09315675148767
389,Vedasti_Ionas_Bob,johannes,193.09315675148767
390,Vedasti_Ionas_Bob,leodegar_anon,inf
391,Vedasti_Ionas_Bob,leodegar_anon,inf
392,Vedasti_Ionas_Bob,leodegar_anon,inf
393,Vedasti_Ionas_Bob,leodegar_anon,inf
394,Vedasti_Ionas_Bob,leodegar_anon,inf
395,Vedasti_Ionas_Bob,leodegar_anon,inf
396,Vedasti_Ionas_Bob,leodegar_anon,inf
397,Vedasti_Ionas_Bob,leodegar_anon,inf
398,Vedasti_Ionas_Bob,leodegar_anon,inf
399,Vedasti_Ionas_Bob,leodegar_anon,inf
400,Vedasti_Ionas_Bob,leodegar_ursino,inf
401,Vedasti_Ionas_Bob,leodegar_ursino,inf
402,Vedasti_Ionas_Bob,leodegar_ursino,inf
403,Vedasti_Ionas_Bob,leodegar_ursino,inf
404,Vedasti_Ionas_Bob,leodegar_ursino,inf
405,Vedasti_Ionas_Bob,leodegar_ursino,inf
406,Vedasti_Ionas_Bob,leodegar_ursino,inf
407,Vedasti_Ionas_Bob,leodegar_ursino,inf
408,Vedasti_Ionas_Bob,leodegar_ursino,inf
409,Vedasti_Ionas_Bob,leodegar_ursino,inf
410,Vedasti_Ionas_Bob,radegundis_Fortunatus,inf
411,Vedasti_Ionas_Bob,radegundis_Fortunatus,inf
412,Vedasti_Ionas_Bob,radegundis_Fortunatus,inf
413,Vedasti_Ionas_Bob,radegundis_Fortunatus,inf
414,Vedasti_Ionas_Bob,radegundis_Fortunatus,inf
415,Vedasti_Ionas_Bob,radegundis_Fortunatus,inf
416,Vedasti_Ionas_Bob,radegundis_Fortunatus,inf
417,Vedasti_Ionas_Bob,radegundis_Fortunatus,inf
418,Vedasti_Ionas_Bob,radegundis_Fortunatus,inf
419,Vedasti_Ionas_Bob,radegundis_Fortunatus,inf
