0,42.6935777685
1,72.5717718291
2,60.5507530058
3,69.1960849173
4,49.9883475796
5,37.062105548
6,40.5487209944
7,47.2515997151
8,36.4265378712
9,37.5316870602
10,24.1591939406
11,72.8801393746
12,47.1951337736
13,106.515417954
14,69.0828439272
15,39.1608983928
16,51.7412061101
17,40.0701892461
18,50.0933863146
19,92.2407243505
20,17.6751934145
21,67.1316050918
22,34.6771635228
23,56.2489511567
24,22.1911885689
25,41.9963109185
26,61.6656449693
27,35.8030854385
28,18.1995225132
29,46.6069302755
30,53.3319262826
31,114.732091237
32,62.8182920283
33,101.812228477
34,54.9231709957
35,51.3377314037
36,36.0175701685
37,80.863270106
38,68.6165975441
39,30.671200117
40,51.6846848251
41,43.3020359113
42,34.2672080875
43,61.5712941466
44,47.608538826
45,51.4211817255
46,34.4613703883
47,43.3760015822
48,28.1235129522
49,57.3658487636
50,42.0381833763
51,63.3781750591
52,45.1370181906
53,87.9963906714
54,23.4438814529
55,21.7330037329
56,62.4647887325
57,26.5709067974
58,42.2368142645
59,67.9467618921
60,54.1273643737
61,50.2645534505
62,47.9488598812
63,39.5696742994
64,35.3568744366
65,40.064151287
66,51.3191532245
67,135.110261506
68,16.3447265841
69,39.6213465374
70,53.5062797652
71,37.9634714176
72,120.078098097
73,80.592788862
74,133.664054585
75,53.4974185593
76,49.914121734
77,44.1020288606
78,45.2946946835
79,56.4114662005
80,45.4844247228
81,175.226121194
82,63.0039002588
83,48.7428130348
84,49.3222825733
85,53.5783167036
86,37.6731575438
87,101.273201881
88,85.3988741748
89,61.0379955561
90,61.2393967591
91,63.6035430393
92,50.3557049238
93,57.5897866038
94,48.7125634649
95,42.8678595617
96,52.0713145225
97,43.5545794644
98,87.718216926
99,83.4945384965
100,23.2088045791
101,84.1072295389
102,74.4697068408
103,33.4108640062
104,34.783099631
105,69.9881213458
106,57.9120350694
107,43.4331627855
108,92.2761931696
109,36.7899595325
110,65.6879442606
111,26.7711489115
112,59.1737695207
113,63.1220914065
114,43.2555792562
115,82.0727021699
116,29.8451674525
117,88.1015943557
