0,35.5466140341
1,44.488983239
2,42.5376452251
3,15.6536440411
4,45.785965886
5,20.7704943205
6,24.085014985
7,9.71947866948
8,43.8848165723
9,9.85527620528
10,9.1971042846
11,25.3880059755
12,50.0445387945
13,24.5497206497
14,11.90997706
15,49.7620800496
16,12.6003824879
17,23.1372382247
18,36.1857674733
19,8.66915815666
20,22.876971177
21,27.1317256817
22,21.0793262293
23,14.2978183853
24,22.9943810819
25,28.7252118252
26,14.9399984275
27,28.7415140415
28,29.6805689681
29,28.0523046398
30,25.4078527954
31,9.05483220483
32,12.7716246716
33,27.0751040626
34,16.0240144115
35,17.0881465756
36,16.0911440411
37,15.4085229585
38,13.3044339919
39,14.2488437488
40,8.66915815666
41,22.0180796056
42,14.0261678137
43,30.1684445184
44,8.66915815666
45,17.7538443038
46,23.2843170718
47,30.346954897
48,46.4037568913
49,27.4720515596
50,32.2196299071
51,21.7311780812
52,30.346954897
53,17.1193454693
54,25.726040626
55,9.72194287194
56,22.3884499759
57,7.77892292892
58,20.6826710327
59,24.5497206497
60,43.8848165723
61,16.421479909
62,24.3666389166
63,38.1021695897
64,17.7303714804
65,26.6872886373
66,12.6197117697
67,36.3400506901
68,42.0355991231
69,15.7709082584
70,18.5368053243
71,42.5376452251
72,8.09026297776
73,43.5264420764
74,10.1479168979
75,41.0485861361
76,25.3593943094
77,29.1051966552
78,16.0911440411
79,17.0818866319
80,25.5288873164
81,15.1578107078
82,11.90997706
83,23.558483646
84,17.7303714804
85,30.346954897
86,15.0670491545
87,23.0551504052
88,17.0881465756
89,12.417458005
90,27.1786861287
91,14.1724978725
92,8.88517038517
93,39.0485861361
94,27.9208287083
95,9.68289118289
96,21.0551166426
97,21.6730584231
98,16.5452709328
99,14.9068746069
100,45.785965886
101,36.3400506901
102,12.7764323639
103,33.4402911903
104,35.5466140341
105,12.104958005
106,16.2131109631
107,12.2300121175
108,42.5376452251
109,25.4927276427
110,20.4137991638
111,27.1617697118
112,50.1070387945
113,27.2643338143
114,19.6744847745
115,21.1818903319
116,12.104958005
117,24.1022916898
118,8.0110963111
119,18.0483571984
120,45.2037568913
121,21.5408646909
122,26.9468915344
123,26.4002011877
124,25.726040626
125,14.5716223591
126,52.2478609354
127,9.85527620528
128,42.8826187701
129,20.7704943205
130,22.3597199097
131,50.2478609354
132,17.8891862767
133,14.8848683724
134,29.543994894
135,13.0784733785
136,15.9411514412
137,19.1078162578
138,27.027485015
139,43.1704647205
140,12.2727286602
141,9.85527620528
142,43.2329647205
143,43.6935416435
144,27.1902597403
145,8.95682650683
146,20.8626836127
147,10.5314666815
148,28.7252118252
149,25.550458338
150,24.3597199097
151,23.1408646909
152,13.6428811929
153,26.4875180375
154,18.2742308617
155,30.346954897
156,27.8936507937
157,45.2037568913
158,50.5620800496
159,19.1078162578
160,13.3044339919
161,14.8599895475
162,52.1759333259
163,15.3052405927
164,18.8582436082
165,24.289471177
166,8.0110963111
167,27.1902597403
168,14.859453047
169,20.4137991638
170,27.1317256817
171,41.1226602102
172,50.0445387945
173,9.71947866948
174,43.5466140341
175,21.5733465608
176,18.7840321715
177,51.4330461205
178,23.2843170718
179,21.6730584231
180,22.6948842824
181,17.3163443038
182,13.6465511341
183,13.6465511341
184,19.2262048137
185,40.3332422207
186,18.0520086395
187,27.8936507937
188,20.2645114145
189,26.8206219706
190,27.9189713065
191,16.2327709328
192,31.0430883931
193,25.6859154734
194,46.585965886
195,8.0110963111
196,27.1317256817
197,27.5126040626
198,15.9411514412
199,28.3813311688
200,15.3450156325
201,15.4085229585
202,51.3378080253
203,16.2536514412
204,28.4002011877
205,12.2300121175
206,25.4927276427
207,13.3522829023
208,15.3844428719
209,21.0108465608
210,22.5562197062
211,20.7704943205
212,25.9208287083
213,35.9114792615
214,12.417458005
215,16.1778605654
216,45.598465886
217,15.6086593962
218,12.2727286602
219,22.6176504052
220,42.9910584786
221,28.9192918193
222,20.8626836127
223,21.7311780812
224,16.224995375
225,14.2488437488
226,48.4786805787
227,20.2645114145
228,28.2061507937
229,9.92220742221
230,40.1418780294
231,13.4263569764
232,21.7311780812
233,25.2278721279
234,23.8187197062
235,42.0355991231
236,30.7173252673
237,14.2488437488
238,25.2541620417
239,15.458516946
240,9.85527620528
241,9.10296139046
242,42.8826187701
243,16.2131109631
244,27.0474025974
245,27.1403466903
246,26.5976671477
247,26.3833513709
248,7.34442964443
249,9.10296139046
250,24.6176504052
251,10.0643560144
252,28.2061507937
253,17.0155307655
254,21.6782934658
255,19.0662610538
256,20.0548248048
257,44.488983239
258,23.7482383357
259,25.9208287083
260,9.26915815666
261,28.8737609613
262,18.2553238428
263,36.908518796
264,22.7033646909
265,21.2109829985
266,42.9423964924
267,22.689471177
268,27.0474025974
269,14.8599895475
270,17.0881465756
271,27.1813311688
272,27.9189713065
273,14.9399984275
274,25.3880059755
275,34.0830558331
276,27.1902597403
277,23.6983696859
278,50.1070387945
279,27.1403466903
280,23.8039048914
281,8.24058672809
282,12.637997188
283,25.8001147001
284,17.2595566471
285,13.3044339919
286,9.75696525697
287,12.417458005
288,16.1778605654
289,22.876971177
290,31.0430883931
291,31.0430883931
292,25.5644411144
293,14.2978183853
294,16.1778605654
295,16.2327709328
296,39.8503177378
297,28.9546726422
298,22.6176504052
299,28.9192918193
300,14.8599895475
301,47.3319620195
302,12.6197117697
303,21.3648291523
304,9.7846042846
305,19.1078162578
306,24.7952103452
307,26.0119227994
308,43.5264420764
309,13.6465511341
310,8.09026297776
311,15.3450156325
312,24.0768060643
313,20.1317996818
314,36.7113825989
315,14.8599895475
316,30.3222906723
317,11.90997706
318,23.8187197062
319,15.6086593962
320,35.59250148
321,9.68637843638
322,14.8599895475
323,19.2821974322
324,33.6170769046
325,21.5733465608
326,30.6812650313
327,9.85527620528
328,8.0110963111
329,27.8936507937
330,15.2825156325
331,16.5709082584
332,20.2645114145
333,18.2742308617
334,31.1779234654
335,29.9104316979
336,51.4330461205
337,27.9189713065
338,15.7709082584
339,15.7709082584
340,20.4137991638
341,29.043480131
342,13.6465511341
343,8.7971042846
344,39.8503177378
345,9.71947866948
346,24.7256132756
347,8.0110963111
348,21.5930786806
349,16.2402079402
350,13.3044339919
351,18.6243252118
352,22.5562197062
353,15.4085229585
354,16.0911440411
355,26.6872886373
356,10.2601893477
357,8.7971042846
358,43.5264420764
359,12.104958005
360,16.4116822992
361,15.6536440411
362,11.1692802568
363,38.8544844045
364,8.24058672809
365,26.7206807082
366,9.3846042846
367,17.644527232
368,23.8800694676
369,52.2478609354
370,12.3428474303
371,16.017985718
372,12.7764323639
373,39.8503177378
374,12.4696465571
375,20.6742308617
376,16.358979909
377,13.6428811929
378,21.4299455174
379,27.9527597403
380,43.1704647205
381,47.8911805787
382,43.2613067488
383,20.7704943205
384,21.4600862101
385,15.6371831872
386,9.3846042846
387,28.9192918193
388,12.417458005
389,16.1321803197
390,35.9114792615
391,9.55304510305
392,18.2416453916
393,25.2163873164
394,16.0089442964
395,16.358979909
396,34.0830558331
397,15.9726255226
398,42.5376452251
399,22.7033646909
400,29.1051966552
401,20.6742308617
402,9.25554075554
403,35.2598415473
404,46.185965886
405,15.8466181966
406,18.1260827136
407,21.5930786806
408,22.0180796056
409,29.1051966552
410,11.4607813483
411,12.0992761868
412,17.8891862767
413,16.2131109631
414,28.0523046398
415,36.0437543938
416,17.7538443038
417,15.9560934436
418,16.5719072594
419,19.1078162578
420,27.8936507937
421,14.1724978725
422,21.7311780812
423,20.8487304362
424,9.92220742221
425,17.2218799719
426,37.096018796
427,36.3732674733
428,9.25554075554
429,22.876971177
430,30.7173252673
431,28.3813311688
432,29.1051966552
433,28.4002011877
434,20.2645114145
435,29.1051966552
436,20.9311780812
437,12.2727286602
438,30.2466140341
439,21.0485569986
440,52.2478609354
441,47.2037568913
442,22.6187197062
443,9.37915186665
444,18.082027232
445,8.7971042846
446,20.8487304362
447,9.05483220483
448,25.9782231657
449,26.5496517372
450,43.1785584786
451,18.1260827136
452,29.6805689681
453,42.3641002516
454,7.84142292892
455,42.0355991231
456,34.416536704
457,45.2037568913
458,27.0474025974
459,39.6369459244
460,25.9799399674
461,18.8041453916
462,28.2061507937
463,39.035502923
464,22.4798960299
465,7.77892292892
466,30.2437650313
467,28.0523046398
468,18.6243252118
469,44.4635711511
470,15.8566225441
471,51.4330461205
472,35.416536704
473,12.3428474303
474,21.5733465608
475,27.0474025974
476,16.2402079402
477,12.7764323639
478,39.8503177378
479,48.4786805787
480,46.4704235579
481,42.7492854368
482,27.1902597403
483,26.8831219706
484,25.8001147001
485,27.027485015
486,26.6597120472
487,12.3428474303
488,9.72194287194
489,19.7471324971
490,23.1408646909
491,22.0523291523
492,15.9578107078
493,20.7704943205
494,17.0038443038
495,22.3733465608
496,14.8599895475
497,15.3052405927
498,46.4704235579
499,9.1346042846
500,52.4353609354
501,8.56865911866
502,17.8210692086
503,14.9068746069
504,28.8737609613
505,15.7094072594
506,49.2829133829
507,40.1155492655
508,28.2061507937
509,19.1078162578
510,35.9114792615
511,21.9704943205
512,28.1247326747
513,9.17904872905
514,21.6782934658
515,16.787495375
516,18.0751896252
517,23.6176504052
518,34.1455558331
519,16.0116822992
520,9.55304510305
521,9.05483220483
522,45.2037568913
523,45.5889420764
524,18.9744829245
525,22.876971177
526,13.3522829023
527,24.1022916898
528,24.8936378436
529,23.7482383357
530,19.2262048137
531,16.1778605654
532,24.5497206497
533,26.8206219706
534,45.2037568913
535,23.8039048914
536,24.5497206497
537,27.1617697118
538,15.6385739261
539,28.2061507937
540,25.310527898
541,14.6372308247
542,27.9527597403
543,37.0939999815
544,45.5264420764
545,22.3733465608
546,25.9208287083
547,19.1078162578
548,31.0174473674
549,24.5497206497
550,29.6805689681
551,46.185965886
552,14.6372308247
553,9.06804075554
554,28.9722832723
555,24.3597199097
556,15.4085229585
557,14.0261678137
558,28.2061507937
559,42.8826187701
560,16.421479909
561,51.3378080253
562,18.2742308617
563,37.7214156214
564,28.7415140415
565,14.8599895475
566,51.4330461205
567,21.0551166426
568,9.55304510305
569,14.9399984275
570,7.77892292892
571,26.9468915344
572,34.416536704
573,36.1857674733
574,40.1155492655
575,21.2109829985
576,23.0551504052
577,9.7846042846
578,16.1778605654
579,12.6197117697
580,34.1455558331
581,26.4174399674
582,51.8478609354
583,43.1704647205
584,35.4386553262
585,21.1157934658
586,15.815965516
587,7.34442964443
588,21.6730584231
589,21.0485569986
590,15.4085229585
591,23.8187197062
592,30.2466140341
593,20.4341121841
594,13.3522829023
595,28.3813311688
596,21.4600862101
597,23.9336492211
598,11.90997706
599,19.1078162578
600,36.1557974433
601,8.30296139046
602,43.8848165723
603,21.0108465608
604,23.1408646909
605,17.9208476708
606,20.9012704888
607,25.5827561328
608,36.908518796
609,10.5479168979
610,26.4875180375
611,18.7927493802
612,14.6372308247
613,13.6428811929
614,35.2132807008
615,36.1557974433
616,9.10296139046
617,14.9419927295
618,11.90997706
619,22.3597199097
620,22.4798960299
621,50.0445387945
622,24.7952103452
623,18.7840321715
624,42.3641002516
625,25.5827561328
626,24.7952103452
627,17.0038443038
628,22.6948842824
629,14.9399984275
630,26.27247706
631,18.2553238428
632,23.1408646909
633,9.55304510305
634,9.71947866948
635,16.1778605654
636,8.0110963111
637,33.6170769046
638,24.0551504052
639,43.8848165723
640,50.2477281977
641,24.289471177
642,19.4977226477
643,13.3044339919
644,18.2553238428
645,18.2742308617
646,13.4263569764
647,28.1247326747
648,17.4441021941
649,20.8487304362
650,12.8909733785
651,22.7033646909
652,36.7113825989
653,17.2218799719
654,20.1112678988
655,21.3648291523
656,8.98075813076
657,43.5264420764
658,17.3163443038
659,35.4386553262
660,9.55183705184
661,18.2742308617
662,24.6176504052
663,7.34442964443
664,19.2821974322
665,18.6243252118
666,21.4299455174
667,23.8039048914
668,39.8503177378
669,17.3163443038
670,12.6835881711
671,14.5716223591
672,21.3648291523
673,17.3163443038
674,15.815965516
675,16.017985718
676,23.1408646909
677,20.1317996818
678,20.9311780812
679,14.6372308247
680,16.6427405927
681,28.5182054057
682,50.1070387945
683,17.2637048137
684,11.917458005
685,9.37915186665
686,13.5941146816
687,22.6847800348
688,24.1022916898
689,20.2645114145
690,10.5479168979
691,25.6568302068
692,21.7311780812
693,21.0108465608
694,12.4639323639
695,15.9578107078
696,38.1021695897
697,33.4402911903
698,24.7256132756
699,21.0108465608
700,12.2727286602
701,24.5497206497
702,29.1051966552
703,35.9114792615
704,25.8001147001
705,21.5930786806
706,11.90997706
707,34.1455558331
708,15.2086593962
709,15.9726255226
710,15.7094072594
711,45.2037568913
712,20.8741980242
713,28.9722832723
714,25.9792813668
