0,81.5068443926
1,24.4629347497
2,127.746435848
3,111.769968425
4,108.421657699
5,90.6304057595
6,31.0959522637
7,43.6620666838
8,15.9284943118
9,125.605114038
10,56.6235171317
11,138.772777975
12,138.941228553
13,86.2987037181
14,19.5082580025
15,142.766902528
16,90.1640791606
17,108.14605405
18,144.610556796
19,63.2927168698
20,16.744726332
21,93.6763325434
22,116.002813437
23,19.6360770205
24,84.5982720942
25,143.003975082
26,126.211041553
27,16.5180291415
28,130.380403364
29,155.263148562
30,17.2940665737
31,144.119130418
32,54.0261526959
33,18.8719500819
34,105.254217886
35,47.9106604744
36,52.1266183254
37,84.5299491129
38,91.1518281942
39,78.6958619742
40,23.4950613395
41,86.7269467541
42,89.1762569963
43,86.4133170819
44,66.2408649596
45,136.215121957
46,73.6218126459
47,184.004361144
48,118.261636966
49,25.5806741235
50,101.358236841
51,17.7788163626
52,87.9650878187
53,51.9650412698
54,181.465159561
55,56.0105174677
56,146.611906274
57,145.026365751
58,110.929117309
59,104.870340981
60,156.584270282
61,144.129036443
62,149.869028235
63,82.7798689896
64,142.766902528
65,143.739410886
66,90.8278531496
67,156.431145987
68,142.046452323
69,48.6056016021
70,52.7842656538
71,83.0987842826
72,17.7799675893
73,182.128043146
74,176.130878824
75,48.9350282468
76,16.0283462801
77,59.4465121499
78,46.5956182255
79,144.610556796
80,46.952888662
81,37.0521714742
82,19.3355772414
83,142.766902528
84,41.826356648
85,22.9477887156
86,124.813282681
87,178.773264967
88,39.0000815295
89,66.7940177055
90,37.9126260624
91,53.6129932254
92,56.4772074893
93,23.8448312849
94,51.2739360775
95,77.4756231261
96,132.471571438
97,31.9512945292
98,143.073766173
99,108.483880268
100,46.952888662
101,142.119271641
102,144.301881486
103,28.0303310543
104,65.3125673396
105,83.4249817715
106,33.2176532036
107,17.1362756065
108,112.184299651
109,146.399783095
110,93.9329330233
111,86.1848825799
112,111.769968425
113,108.14605405
114,55.2844337848
115,87.9650878187
116,60.4400487145
117,17.9485200507
118,67.110444607
119,180.552012784
120,126.780808995
121,84.5299491129
122,18.0502040172
123,25.068979964
124,82.5896647101
125,153.399966145
126,49.2556983961
127,55.8508486189
128,146.545563966
129,24.2389519271
130,15.096412718
131,79.535424382
132,46.9651783447
133,85.9323238248
134,118.60263768
135,60.4291392789
136,75.3396514564
137,114.015969735
138,109.539480109
139,53.6296500428
140,16.095770509
141,20.2653315114
142,27.7050573532
143,157.65399447
144,92.9009391141
145,50.6719632797
146,137.910682066
147,98.5539036762
148,70.8910894359
149,125.405970705
150,102.336070632
151,51.5627373265
152,143.031910544
153,21.5947782431
154,15.669935293
155,66.0805280097
156,53.850556957
157,51.3116330531
158,19.5499177267
159,106.925508768
160,65.1902572222
161,17.8482604861
162,21.2070734606
163,46.8706800766
164,156.646532617
165,48.2925561319
166,161.680141632
167,127.244650577
168,128.519081154
169,53.5731945222
170,47.1711317554
171,52.0263643524
172,23.9038187549
173,44.3518398242
174,101.784678679
175,89.4889452402
176,99.9726306303
177,173.514304311
178,56.940758511
179,99.9498563032
180,81.0878920757
181,49.8750927493
182,141.68579007
183,39.8149503742
184,19.3194687468
185,52.3422909646
186,103.093484035
187,80.0063482777
188,79.5873725149
189,183.795201508
190,49.5680889369
191,48.273216057
192,108.262201741
193,148.261173265
194,55.1938260285
195,20.0209438072
196,63.6087036534
197,49.7116312108
198,143.757753396
199,56.8884124906
200,86.6295477459
201,142.642907047
202,144.485205671
203,114.37827875
204,68.1020752648
205,116.036052423
206,108.861226598
207,127.693569894
208,163.176068644
209,53.5603469178
210,53.6099360546
211,50.0440230248
212,52.6878348851
213,18.0278714601
214,146.95617968
215,49.0513685446
216,26.8288027394
217,167.261153812
218,146.95617968
219,47.2357586209
220,131.147356184
221,143.092164457
222,98.9913702955
223,129.090548292
224,86.3752884688
225,135.706216242
226,21.0820734606
227,154.654085608
228,142.968825605
229,50.0748741339
230,50.6719632797
231,143.645078644
232,26.8609779243
233,37.9126260624
234,16.829473107
235,65.9837642934
236,82.229638062
237,69.9419785805
238,114.776402756
239,93.8252114706
240,63.5870456468
241,74.3726571501
242,45.9189409751
243,93.9329330233
244,23.7186278162
245,12.4286770032
246,102.622366627
247,113.233848739
248,51.6600250429
249,95.383300426
250,73.3914254004
251,104.899260872
252,53.6661161486
253,52.4754097057
254,125.786923086
255,143.255346713
256,16.8943977746
257,174.226544786
258,53.4586272747
259,31.9803781679
260,107.324289673
261,97.6021710323
262,64.0811350553
263,145.953482489
264,140.688578019
265,29.5745534651
266,130.850600066
267,165.842970147
268,26.8740871062
269,52.5565407312
270,104.257571964
271,48.7466151437
272,138.558805183
273,51.933025699
274,106.253700085
275,90.56606612
276,143.445591281
277,44.2471886614
278,71.1352869083
279,103.372529549
280,76.3513116202
281,15.1838811382
282,145.803421106
283,52.5036507796
284,181.174035818
285,48.5274527386
286,16.829473107
287,113.720894872
288,95.974863295
289,65.6106442627
290,161.567036165
291,51.1830566026
292,49.0077807451
293,42.5544958142
294,51.4631707285
295,143.445591281
296,166.090738233
297,46.9525840217
298,163.785612781
299,59.0150479763
300,108.46206174
301,84.5828765084
302,153.045008319
303,34.4927750319
304,58.9821208188
305,90.4698094355
306,16.744726332
307,144.195129427
308,153.365483386
309,71.370648903
310,19.5601560455
311,61.9499604258
312,48.4451295934
